ID_COMUNE,DATA_TYPE,RESULTS,TIME_PERIOD,OBS_VALUE,CODICE PROVINCIA,COMUNE,RESIDENTI,SUPERFICIE (KMQ),INCIDENTI_PRO_CAPITE(1000),DENSITA_INCIDENTI,DENSITA_POPOLAZIONE
13234,incidenti_stradali,incidenti,2022,4,13,Valsolda,1453,31.7405,2.7529249827942186,0.12602195932641264,45.77747672531939
13234,incidenti_stradali,incidenti,2023,5,13,Valsolda,1453,31.7405,3.4411562284927735,0.15752744915801578,45.77747672531939
13234,incidenti_stradali,incidenti,2024,2,13,Valsolda,1453,31.7405,1.3764624913971093,0.06301097966320632,45.77747672531939
13236,incidenti_stradali,incidenti,2020,1,13,Veleso,201,5.8606,4.975124378109452,0.17063099341364366,34.29682967614237
13236,incidenti_stradali,incidenti,2021,0,13,Veleso,201,5.8606,0.0,0.0,34.29682967614237
13236,incidenti_stradali,incidenti,2022,0,13,Veleso,201,5.8606,0.0,0.0,34.29682967614237
13236,incidenti_stradali,incidenti,2023,0,13,Veleso,201,5.8606,0.0,0.0,34.29682967614237
13238,incidenti_stradali,incidenti,2020,2,13,Veniano,3070,3.1517,0.6514657980456027,0.634578164165371,974.0774819938446
13238,incidenti_stradali,incidenti,2021,5,13,Veniano,3070,3.1517,1.6286644951140066,1.5864454104134278,974.0774819938446
13238,incidenti_stradali,incidenti,2022,6,13,Veniano,3070,3.1517,1.9543973941368078,1.9037344924961133,974.0774819938446
13238,incidenti_stradali,incidenti,2023,7,13,Veniano,3070,3.1517,2.280130293159609,2.221023574578799,974.0774819938446
13238,incidenti_stradali,incidenti,2024,12,13,Veniano,3070,3.1517,3.9087947882736156,3.8074689849922265,974.0774819938446
13239,incidenti_stradali,incidenti,2020,0,13,Vercana,750,15.0078,0.0,0.0,49.97401351297326
13239,incidenti_stradali,incidenti,2021,0,13,Vercana,750,15.0078,0.0,0.0,49.97401351297326
13239,incidenti_stradali,incidenti,2022,1,13,Vercana,750,15.0078,1.3333333333333333,0.06663201801729768,49.97401351297326
13239,incidenti_stradali,incidenti,2023,0,13,Vercana,750,15.0078,0.0,0.0,49.97401351297326
13242,incidenti_stradali,incidenti,2020,4,13,Vertemate con Minoprio,4145,5.7469,0.9650180940892642,0.6960274234804851,721.2584175816527
13242,incidenti_stradali,incidenti,2021,12,13,Vertemate con Minoprio,4145,5.7469,2.8950542822677927,2.0880822704414554,721.2584175816527
13242,incidenti_stradali,incidenti,2022,10,13,Vertemate con Minoprio,4145,5.7469,2.4125452352231602,1.7400685587012128,721.2584175816527
13242,incidenti_stradali,incidenti,2023,11,13,Vertemate con Minoprio,4145,5.7469,2.653799758745477,1.9140754145713341,721.2584175816527
13242,incidenti_stradali,incidenti,2024,3,13,Vertemate con Minoprio,4145,5.7469,0.7237635705669482,0.5220205676103639,721.2584175816527
13245,incidenti_stradali,incidenti,2020,8,13,Villa Guardia,7933,7.8577,1.0084457330139922,1.0181096249538668,1009.5829568448783
13245,incidenti_stradali,incidenti,2021,10,13,Villa Guardia,7933,7.8577,1.2605571662674904,1.2726370311923336,1009.5829568448783
13245,incidenti_stradali,incidenti,2022,7,13,Villa Guardia,7933,7.8577,0.8823900163872431,0.8908459218346335,1009.5829568448783
13245,incidenti_stradali,incidenti,2023,18,13,Villa Guardia,7933,7.8577,2.2690028992814826,2.2907466561462004,1009.5829568448783
13245,incidenti_stradali,incidenti,2024,7,13,Villa Guardia,7933,7.8577,0.8823900163872431,0.8908459218346335,1009.5829568448783
13246,incidenti_stradali,incidenti,2020,0,13,Zelbio,186,4.5952,0.0,0.0,40.47701949860724
13246,incidenti_stradali,incidenti,2021,0,13,Zelbio,186,4.5952,0.0,0.0,40.47701949860724
13246,incidenti_stradali,incidenti,2022,0,13,Zelbio,186,4.5952,0.0,0.0,40.47701949860724
13246,incidenti_stradali,incidenti,2023,0,13,Zelbio,186,4.5952,0.0,0.0,40.47701949860724
13246,incidenti_stradali,incidenti,2024,2,13,Zelbio,186,4.5952,10.752688172043012,0.4352367688022284,40.47701949860724
13248,incidenti_stradali,incidenti,2020,2,13,San Siro,1718,18.7866,1.1641443538998835,0.10645885897394952,91.44815985862263
13248,incidenti_stradali,incidenti,2021,5,13,San Siro,1718,18.7866,2.9103608847497093,0.2661471474348738,91.44815985862263
13248,incidenti_stradali,incidenti,2022,4,13,San Siro,1718,18.7866,2.328288707799767,0.21291771794789904,91.44815985862263
13248,incidenti_stradali,incidenti,2023,6,13,San Siro,1718,18.7866,3.492433061699651,0.31937657692184857,91.44815985862263
13248,incidenti_stradali,incidenti,2024,5,13,San Siro,1718,18.7866,2.9103608847497093,0.2661471474348738,91.44815985862263
13249,incidenti_stradali,incidenti,2020,5,13,Gravedona ed Uniti,4080,39.852,1.2254901960784315,0.125464217605139,102.37880156579344
13249,incidenti_stradali,incidenti,2021,12,13,Gravedona ed Uniti,4080,39.852,2.941176470588235,0.30111412225233364,102.37880156579344
13249,incidenti_stradali,incidenti,2022,10,13,Gravedona ed Uniti,4080,39.852,2.450980392156863,0.250928435210278,102.37880156579344
13249,incidenti_stradali,incidenti,2023,6,13,Gravedona ed Uniti,4080,39.852,1.4705882352941175,0.15055706112616682,102.37880156579344
13249,incidenti_stradali,incidenti,2024,7,13,Gravedona ed Uniti,4080,39.852,1.7156862745098038,0.17564990464719463,102.37880156579344
13250,incidenti_stradali,incidenti,2020,3,13,Bellagio,3611,29.0589,0.8307947936859595,0.10323859471624872,124.26485517345805
13250,incidenti_stradali,incidenti,2021,6,13,Bellagio,3611,29.0589,1.661589587371919,0.20647718943249743,124.26485517345805
13250,incidenti_stradali,incidenti,2022,8,13,Bellagio,3611,29.0589,2.215452783162559,0.2753029192433299,124.26485517345805
13250,incidenti_stradali,incidenti,2023,6,13,Bellagio,3611,29.0589,1.661589587371919,0.20647718943249743,124.26485517345805
13250,incidenti_stradali,incidenti,2024,9,13,Bellagio,3611,29.0589,2.4923843810578785,0.3097157841487462,124.26485517345805
13251,incidenti_stradali,incidenti,2020,0,13,Colverde,5403,8.5814,0.0,0.0,629.6175449227399
13251,incidenti_stradali,incidenti,2021,1,13,Colverde,5403,8.5814,0.18508236165093467,0.11653110215116413,629.6175449227399
13251,incidenti_stradali,incidenti,2022,2,13,Colverde,5403,8.5814,0.37016472330186934,0.23306220430232827,629.6175449227399
13251,incidenti_stradali,incidenti,2023,3,13,Colverde,5403,8.5814,0.5552470849528041,0.3495933064534924,629.6175449227399
13251,incidenti_stradali,incidenti,2024,3,13,Colverde,5403,8.5814,0.5552470849528041,0.3495933064534924,629.6175449227399
13252,incidenti_stradali,incidenti,2020,8,13,Tremezzina,5046,29.4097,1.5854141894569957,0.27201909574052097,171.5760446383336
13252,incidenti_stradali,incidenti,2021,9,13,Tremezzina,5046,29.4097,1.7835909631391202,0.3060214827080861,171.5760446383336
13252,incidenti_stradali,incidenti,2022,14,13,Tremezzina,5046,29.4097,2.7744748315497425,0.4760334175459117,171.5760446383336
13252,incidenti_stradali,incidenti,2023,13,13,Tremezzina,5046,29.4097,2.5762980578676182,0.4420310305783466,171.5760446383336
13252,incidenti_stradali,incidenti,2024,19,13,Tremezzina,5046,29.4097,3.7653586999603648,0.6460453523837373,171.5760446383336
13253,incidenti_stradali,incidenti,2020,2,13,Alta Valle Intelvi,2973,24.9508,0.6727211570803902,0.0801577504528913,119.1544960482229
13253,incidenti_stradali,incidenti,2021,5,13,Alta Valle Intelvi,2973,24.9508,1.6818028927009754,0.2003943761322282,119.1544960482229
13253,incidenti_stradali,incidenti,2022,11,13,Alta Valle Intelvi,2973,24.9508,3.6999663639421456,0.4408676274909021,119.1544960482229
13253,incidenti_stradali,incidenti,2023,6,13,Alta Valle Intelvi,2973,24.9508,2.0181634712411705,0.24047325135867387,119.1544960482229
13253,incidenti_stradali,incidenti,2024,5,13,Alta Valle Intelvi,2973,24.9508,1.6818028927009754,0.2003943761322282,119.1544960482229
13254,incidenti_stradali,incidenti,2020,4,13,Centro Valle Intelvi,3554,19.6566,1.1254924029262803,0.20349399183989092,180.80441174974308
13254,incidenti_stradali,incidenti,2021,4,13,Centro Valle Intelvi,3554,19.6566,1.1254924029262803,0.20349399183989092,180.80441174974308
13254,incidenti_stradali,incidenti,2022,7,13,Centro Valle Intelvi,3554,19.6566,1.9696117051209903,0.3561144857198091,180.80441174974308
13254,incidenti_stradali,incidenti,2023,7,13,Centro Valle Intelvi,3554,19.6566,1.9696117051209903,0.3561144857198091,180.80441174974308
13254,incidenti_stradali,incidenti,2024,6,13,Centro Valle Intelvi,3554,19.6566,1.6882386043894204,0.3052409877598364,180.80441174974308
13255,incidenti_stradali,incidenti,2020,5,13,Solbiate con Cagno,4642,7.6232,1.0771219302024988,0.6558925385664813,608.9306328051213
13255,incidenti_stradali,incidenti,2021,3,13,Solbiate con Cagno,4642,7.6232,0.6462731581214993,0.39353552313988877,608.9306328051213
13255,incidenti_stradali,incidenti,2022,3,13,Solbiate con Cagno,4642,7.6232,0.6462731581214993,0.39353552313988877,608.9306328051213
13255,incidenti_stradali,incidenti,2023,7,13,Solbiate con Cagno,4642,7.6232,1.5079707022834985,0.9182495539930738,608.9306328051213
13255,incidenti_stradali,incidenti,2024,6,13,Solbiate con Cagno,4642,7.6232,1.2925463162429986,0.7870710462797775,608.9306328051213
14001,incidenti_stradali,incidenti,2020,2,14,Albaredo per San Marco,288,18.9604,6.944444444444444,0.10548300668762263,15.189552963017658
14001,incidenti_stradali,incidenti,2021,0,14,Albaredo per San Marco,288,18.9604,0.0,0.0,15.189552963017658
14001,incidenti_stradali,incidenti,2022,2,14,Albaredo per San Marco,288,18.9604,6.944444444444444,0.10548300668762263,15.189552963017658
14001,incidenti_stradali,incidenti,2023,0,14,Albaredo per San Marco,288,18.9604,0.0,0.0,15.189552963017658
14001,incidenti_stradali,incidenti,2024,5,14,Albaredo per San Marco,288,18.9604,17.36111111111111,0.26370751671905657,15.189552963017658
14002,incidenti_stradali,incidenti,2020,3,14,Albosaggia,3021,34.3464,0.9930486593843098,0.0873453986443994,87.95681643491021
14002,incidenti_stradali,incidenti,2021,7,14,Albosaggia,3021,34.3464,2.3171135385633894,0.20380593017026527,87.95681643491021
14002,incidenti_stradali,incidenti,2022,4,14,Albosaggia,3021,34.3464,1.32406487917908,0.11646053152586587,87.95681643491021
14002,incidenti_stradali,incidenti,2023,3,14,Albosaggia,3021,34.3464,0.9930486593843098,0.0873453986443994,87.95681643491021
14002,incidenti_stradali,incidenti,2024,10,14,Albosaggia,3021,34.3464,3.3101621979476996,0.2911513288146647,87.95681643491021
14003,incidenti_stradali,incidenti,2020,1,14,Andalo Valtellino,585,6.775,1.7094017094017093,0.14760147601476015,86.34686346863468
14003,incidenti_stradali,incidenti,2021,1,14,Andalo Valtellino,585,6.775,1.7094017094017093,0.14760147601476015,86.34686346863468
14003,incidenti_stradali,incidenti,2022,2,14,Andalo Valtellino,585,6.775,3.4188034188034186,0.2952029520295203,86.34686346863468
14003,incidenti_stradali,incidenti,2023,0,14,Andalo Valtellino,585,6.775,0.0,0.0,86.34686346863468
14004,incidenti_stradali,incidenti,2020,1,14,Aprica,1496,20.3652,0.6684491978609626,0.04910337241961778,73.4586451397482
14004,incidenti_stradali,incidenti,2021,1,14,Aprica,1496,20.3652,0.6684491978609626,0.04910337241961778,73.4586451397482
14004,incidenti_stradali,incidenti,2022,2,14,Aprica,1496,20.3652,1.3368983957219251,0.09820674483923555,73.4586451397482
14004,incidenti_stradali,incidenti,2023,2,14,Aprica,1496,20.3652,1.3368983957219251,0.09820674483923555,73.4586451397482
14004,incidenti_stradali,incidenti,2024,2,14,Aprica,1496,20.3652,1.3368983957219251,0.09820674483923555,73.4586451397482
14005,incidenti_stradali,incidenti,2020,4,14,Ardenno,3213,17.1442,1.2449424214130098,0.23331505698720265,187.41031952497053
14005,incidenti_stradali,incidenti,2021,4,14,Ardenno,3213,17.1442,1.2449424214130098,0.23331505698720265,187.41031952497053
14005,incidenti_stradali,incidenti,2022,10,14,Ardenno,3213,17.1442,3.112356053532524,0.5832876424680066,187.41031952497053
14005,incidenti_stradali,incidenti,2023,10,14,Ardenno,3213,17.1442,3.112356053532524,0.5832876424680066,187.41031952497053
14005,incidenti_stradali,incidenti,2024,8,14,Ardenno,3213,17.1442,2.4898848428260196,0.4666301139744053,187.41031952497053
14006,incidenti_stradali,incidenti,2020,0,14,Bema,119,19.2215,0.0,0.0,6.19098405431418
14006,incidenti_stradali,incidenti,2021,0,14,Bema,119,19.2215,0.0,0.0,6.19098405431418
14006,incidenti_stradali,incidenti,2022,0,14,Bema,119,19.2215,0.0,0.0,6.19098405431418
14006,incidenti_stradali,incidenti,2023,0,14,Bema,119,19.2215,0.0,0.0,6.19098405431418
14007,incidenti_stradali,incidenti,2020,8,14,Berbenno di Valtellina,4045,35.5949,1.977750309023486,0.22475129864109744,113.6398753754049
14007,incidenti_stradali,incidenti,2021,6,14,Berbenno di Valtellina,4045,35.5949,1.4833127317676142,0.16856347398082308,113.6398753754049
14007,incidenti_stradali,incidenti,2022,9,14,Berbenno di Valtellina,4045,35.5949,2.2249690976514214,0.25284521097123464,113.6398753754049
14007,incidenti_stradali,incidenti,2023,7,14,Berbenno di Valtellina,4045,35.5949,1.73053152039555,0.19665738631096027,113.6398753754049
14007,incidenti_stradali,incidenti,2024,12,14,Berbenno di Valtellina,4045,35.5949,2.9666254635352285,0.33712694796164616,113.6398753754049
14008,incidenti_stradali,incidenti,2020,5,14,Bianzone,1273,17.1065,3.927729772191673,0.2922865577412095,74.41615760091193
14008,incidenti_stradali,incidenti,2021,6,14,Bianzone,1273,17.1065,4.713275726630008,0.3507438692894514,74.41615760091193
14008,incidenti_stradali,incidenti,2022,4,14,Bianzone,1273,17.1065,3.142183817753339,0.23382924619296758,74.41615760091193
14008,incidenti_stradali,incidenti,2023,6,14,Bianzone,1273,17.1065,4.713275726630008,0.3507438692894514,74.41615760091193
14008,incidenti_stradali,incidenti,2024,3,14,Bianzone,1273,17.1065,2.356637863315004,0.1753719346447257,74.41615760091193
14009,incidenti_stradali,incidenti,2020,12,14,Bormio,4074,41.4364,2.945508100147275,0.28960044791535944,98.31935206726453
14009,incidenti_stradali,incidenti,2021,10,14,Bormio,4074,41.4364,2.454590083456063,0.24133370659613287,98.31935206726453
14009,incidenti_stradali,incidenti,2022,14,14,Bormio,4074,41.4364,3.4364261168384878,0.33786718923458603,98.31935206726453
14009,incidenti_stradali,incidenti,2023,12,14,Bormio,4074,41.4364,2.945508100147275,0.28960044791535944,98.31935206726453
14009,incidenti_stradali,incidenti,2024,12,14,Bormio,4074,41.4364,2.945508100147275,0.28960044791535944,98.31935206726453
14010,incidenti_stradali,incidenti,2020,0,14,Buglio in Monte,1961,27.707,0.0,0.0,70.77633810950302
14010,incidenti_stradali,incidenti,2021,4,14,Buglio in Monte,1961,27.707,2.039775624681285,0.14436784927996535,70.77633810950302
14010,incidenti_stradali,incidenti,2022,2,14,Buglio in Monte,1961,27.707,1.0198878123406425,0.07218392463998267,70.77633810950302
14010,incidenti_stradali,incidenti,2023,3,14,Buglio in Monte,1961,27.707,1.5298317185109638,0.108275886959974,70.77633810950302
14010,incidenti_stradali,incidenti,2024,2,14,Buglio in Monte,1961,27.707,1.0198878123406425,0.07218392463998267,70.77633810950302
14011,incidenti_stradali,incidenti,2020,1,14,Caiolo,1056,32.9723,0.946969696969697,0.030328487851924192,32.02688317163195
14011,incidenti_stradali,incidenti,2021,4,14,Caiolo,1056,32.9723,3.787878787878788,0.12131395140769677,32.02688317163195
14011,incidenti_stradali,incidenti,2022,2,14,Caiolo,1056,32.9723,1.893939393939394,0.060656975703848384,32.02688317163195
14011,incidenti_stradali,incidenti,2023,1,14,Caiolo,1056,32.9723,0.946969696969697,0.030328487851924192,32.02688317163195
14011,incidenti_stradali,incidenti,2024,2,14,Caiolo,1056,32.9723,1.893939393939394,0.060656975703848384,32.02688317163195
14012,incidenti_stradali,incidenti,2020,3,14,Campodolcino,922,48.4884,3.2537960954446854,0.061870467988219865,19.014857161712904
14012,incidenti_stradali,incidenti,2021,1,14,Campodolcino,922,48.4884,1.0845986984815619,0.020623489329406622,19.014857161712904
14012,incidenti_stradali,incidenti,2022,1,14,Campodolcino,922,48.4884,1.0845986984815619,0.020623489329406622,19.014857161712904
14012,incidenti_stradali,incidenti,2023,1,14,Campodolcino,922,48.4884,1.0845986984815619,0.020623489329406622,19.014857161712904
14012,incidenti_stradali,incidenti,2024,1,14,Campodolcino,922,48.4884,1.0845986984815619,0.020623489329406622,19.014857161712904
14013,incidenti_stradali,incidenti,2020,0,14,Caspoggio,1345,7.3122,0.0,0.0,183.93917015398924
14013,incidenti_stradali,incidenti,2021,1,14,Caspoggio,1345,7.3122,0.7434944237918215,0.13675774732638604,183.93917015398924
14013,incidenti_stradali,incidenti,2022,1,14,Caspoggio,1345,7.3122,0.7434944237918215,0.13675774732638604,183.93917015398924
14013,incidenti_stradali,incidenti,2023,1,14,Caspoggio,1345,7.3122,0.7434944237918215,0.13675774732638604,183.93917015398924
14013,incidenti_stradali,incidenti,2024,2,14,Caspoggio,1345,7.3122,1.486988847583643,0.2735154946527721,183.93917015398924
14014,incidenti_stradali,incidenti,2020,1,14,Castello dell'Acqua,606,14.07,1.6501650165016502,0.0710732054015636,43.070362473347544
14014,incidenti_stradali,incidenti,2021,2,14,Castello dell'Acqua,606,14.07,3.3003300330033003,0.1421464108031272,43.070362473347544
14014,incidenti_stradali,incidenti,2022,0,14,Castello dell'Acqua,606,14.07,0.0,0.0,43.070362473347544
14014,incidenti_stradali,incidenti,2023,0,14,Castello dell'Acqua,606,14.07,0.0,0.0,43.070362473347544
14014,incidenti_stradali,incidenti,2024,2,14,Castello dell'Acqua,606,14.07,3.3003300330033003,0.1421464108031272,43.070362473347544
14015,incidenti_stradali,incidenti,2020,9,14,Castione Andevenno,1548,17.0329,5.813953488372093,0.5283891762412742,90.88293831349917
14015,incidenti_stradali,incidenti,2021,9,14,Castione Andevenno,1548,17.0329,5.813953488372093,0.5283891762412742,90.88293831349917
14015,incidenti_stradali,incidenti,2022,15,14,Castione Andevenno,1548,17.0329,9.689922480620154,0.8806486270687903,90.88293831349917
14015,incidenti_stradali,incidenti,2023,15,14,Castione Andevenno,1548,17.0329,9.689922480620154,0.8806486270687903,90.88293831349917
14015,incidenti_stradali,incidenti,2024,6,14,Castione Andevenno,1548,17.0329,3.875968992248062,0.35225945082751614,90.88293831349917
14016,incidenti_stradali,incidenti,2020,0,14,Cedrasco,435,14.4204,0.0,0.0,30.165598735125236
14016,incidenti_stradali,incidenti,2021,1,14,Cedrasco,435,14.4204,2.2988505747126435,0.06934620398879365,30.165598735125236
14016,incidenti_stradali,incidenti,2022,0,14,Cedrasco,435,14.4204,0.0,0.0,30.165598735125236
14016,incidenti_stradali,incidenti,2023,1,14,Cedrasco,435,14.4204,2.2988505747126435,0.06934620398879365,30.165598735125236
14016,incidenti_stradali,incidenti,2024,1,14,Cedrasco,435,14.4204,2.2988505747126435,0.06934620398879365,30.165598735125236
14017,incidenti_stradali,incidenti,2020,0,14,Cercino,792,5.6946,0.0,0.0,139.07912759456326
14017,incidenti_stradali,incidenti,2021,1,14,Cercino,792,5.6946,1.2626262626262628,0.17560495908404453,139.07912759456326
14017,incidenti_stradali,incidenti,2022,1,14,Cercino,792,5.6946,1.2626262626262628,0.17560495908404453,139.07912759456326
14017,incidenti_stradali,incidenti,2023,0,14,Cercino,792,5.6946,0.0,0.0,139.07912759456326
14018,incidenti_stradali,incidenti,2020,11,14,Chiavenna,7144,10.7742,1.5397536394176932,1.0209574724805555,663.0654712182807
14018,incidenti_stradali,incidenti,2021,9,14,Chiavenna,7144,10.7742,1.2597984322508398,0.8353288411204544,663.0654712182807
