ID_COMUNE,DATA_TYPE,RESULTS,TIME_PERIOD,OBS_VALUE,CODICE PROVINCIA,COMUNE,RESIDENTI,SUPERFICIE (KMQ)
1027,morti_e_feriti,feriti,2022,7,201,Bollengo,2097,14.2234
1027,morti_e_feriti,feriti,2023,5,201,Bollengo,2097,14.2234
1027,morti_e_feriti,feriti,2024,6,201,Bollengo,2097,14.2234
1027,morti_e_feriti,morti,2020,2,201,Bollengo,2097,14.2234
1027,morti_e_feriti,morti,2021,0,201,Bollengo,2097,14.2234
1027,morti_e_feriti,morti,2022,1,201,Bollengo,2097,14.2234
1027,morti_e_feriti,morti,2023,0,201,Bollengo,2097,14.2234
1027,morti_e_feriti,morti,2024,0,201,Bollengo,2097,14.2234
1027,incidenti_stradali,incidenti,2020,5,201,Bollengo,2097,14.2234
1027,incidenti_stradali,incidenti,2021,8,201,Bollengo,2097,14.2234
1027,incidenti_stradali,incidenti,2022,6,201,Bollengo,2097,14.2234
1027,incidenti_stradali,incidenti,2023,3,201,Bollengo,2097,14.2234
1027,incidenti_stradali,incidenti,2024,4,201,Bollengo,2097,14.2234
1028,morti_e_feriti,feriti,2020,12,201,Borgaro Torinese,11773,11.1039
1028,morti_e_feriti,feriti,2021,25,201,Borgaro Torinese,11773,11.1039
1028,morti_e_feriti,feriti,2022,25,201,Borgaro Torinese,11773,11.1039
1028,morti_e_feriti,feriti,2023,17,201,Borgaro Torinese,11773,11.1039
1028,morti_e_feriti,feriti,2024,22,201,Borgaro Torinese,11773,11.1039
1028,morti_e_feriti,morti,2020,0,201,Borgaro Torinese,11773,11.1039
1028,morti_e_feriti,morti,2021,1,201,Borgaro Torinese,11773,11.1039
1028,morti_e_feriti,morti,2022,0,201,Borgaro Torinese,11773,11.1039
1028,morti_e_feriti,morti,2023,0,201,Borgaro Torinese,11773,11.1039
1028,morti_e_feriti,morti,2024,1,201,Borgaro Torinese,11773,11.1039
1028,incidenti_stradali,incidenti,2020,11,201,Borgaro Torinese,11773,11.1039
1028,incidenti_stradali,incidenti,2021,22,201,Borgaro Torinese,11773,11.1039
1028,incidenti_stradali,incidenti,2022,17,201,Borgaro Torinese,11773,11.1039
1028,incidenti_stradali,incidenti,2023,11,201,Borgaro Torinese,11773,11.1039
1028,incidenti_stradali,incidenti,2024,14,201,Borgaro Torinese,11773,11.1039
1029,morti_e_feriti,feriti,2020,0,201,Borgiallo,592,6.9648
1029,morti_e_feriti,feriti,2021,0,201,Borgiallo,592,6.9648
1029,morti_e_feriti,feriti,2022,0,201,Borgiallo,592,6.9648
1029,morti_e_feriti,feriti,2023,0,201,Borgiallo,592,6.9648
1029,morti_e_feriti,morti,2020,0,201,Borgiallo,592,6.9648
1029,morti_e_feriti,morti,2021,0,201,Borgiallo,592,6.9648
1029,morti_e_feriti,morti,2022,0,201,Borgiallo,592,6.9648
1029,morti_e_feriti,morti,2023,0,201,Borgiallo,592,6.9648
1029,incidenti_stradali,incidenti,2020,0,201,Borgiallo,592,6.9648
1029,incidenti_stradali,incidenti,2021,0,201,Borgiallo,592,6.9648
1029,incidenti_stradali,incidenti,2022,0,201,Borgiallo,592,6.9648
1029,incidenti_stradali,incidenti,2023,0,201,Borgiallo,592,6.9648
1030,morti_e_feriti,feriti,2020,5,201,Borgofranco d'Ivrea,3590,13.4189
1030,morti_e_feriti,feriti,2021,5,201,Borgofranco d'Ivrea,3590,13.4189
1030,morti_e_feriti,feriti,2022,3,201,Borgofranco d'Ivrea,3590,13.4189
1030,morti_e_feriti,feriti,2023,13,201,Borgofranco d'Ivrea,3590,13.4189
1030,morti_e_feriti,feriti,2024,9,201,Borgofranco d'Ivrea,3590,13.4189
1030,morti_e_feriti,morti,2020,1,201,Borgofranco d'Ivrea,3590,13.4189
1030,morti_e_feriti,morti,2021,0,201,Borgofranco d'Ivrea,3590,13.4189
1030,morti_e_feriti,morti,2022,0,201,Borgofranco d'Ivrea,3590,13.4189
1030,morti_e_feriti,morti,2023,1,201,Borgofranco d'Ivrea,3590,13.4189
1030,morti_e_feriti,morti,2024,0,201,Borgofranco d'Ivrea,3590,13.4189
1030,incidenti_stradali,incidenti,2020,6,201,Borgofranco d'Ivrea,3590,13.4189
1030,incidenti_stradali,incidenti,2021,4,201,Borgofranco d'Ivrea,3590,13.4189
1030,incidenti_stradali,incidenti,2022,3,201,Borgofranco d'Ivrea,3590,13.4189
1030,incidenti_stradali,incidenti,2023,7,201,Borgofranco d'Ivrea,3590,13.4189
1030,incidenti_stradali,incidenti,2024,6,201,Borgofranco d'Ivrea,3590,13.4189
1031,morti_e_feriti,feriti,2020,0,201,Borgomasino,772,12.3712
1031,morti_e_feriti,feriti,2021,0,201,Borgomasino,772,12.3712
1031,morti_e_feriti,feriti,2022,0,201,Borgomasino,772,12.3712
1031,morti_e_feriti,feriti,2023,0,201,Borgomasino,772,12.3712
1031,morti_e_feriti,feriti,2024,3,201,Borgomasino,772,12.3712
1031,morti_e_feriti,morti,2020,0,201,Borgomasino,772,12.3712
1031,morti_e_feriti,morti,2021,0,201,Borgomasino,772,12.3712
1031,morti_e_feriti,morti,2022,0,201,Borgomasino,772,12.3712
1031,morti_e_feriti,morti,2023,0,201,Borgomasino,772,12.3712
1031,morti_e_feriti,morti,2024,0,201,Borgomasino,772,12.3712
1031,incidenti_stradali,incidenti,2020,0,201,Borgomasino,772,12.3712
1031,incidenti_stradali,incidenti,2021,0,201,Borgomasino,772,12.3712
1031,incidenti_stradali,incidenti,2022,0,201,Borgomasino,772,12.3712
1031,incidenti_stradali,incidenti,2023,0,201,Borgomasino,772,12.3712
1031,incidenti_stradali,incidenti,2024,1,201,Borgomasino,772,12.3712
1032,morti_e_feriti,feriti,2020,3,201,Borgone Susa,2187,4.9617
1032,morti_e_feriti,feriti,2021,7,201,Borgone Susa,2187,4.9617
1032,morti_e_feriti,feriti,2022,6,201,Borgone Susa,2187,4.9617
1032,morti_e_feriti,feriti,2023,2,201,Borgone Susa,2187,4.9617
1032,morti_e_feriti,feriti,2024,5,201,Borgone Susa,2187,4.9617
1032,morti_e_feriti,morti,2020,0,201,Borgone Susa,2187,4.9617
1032,morti_e_feriti,morti,2021,0,201,Borgone Susa,2187,4.9617
1032,morti_e_feriti,morti,2022,1,201,Borgone Susa,2187,4.9617
1032,morti_e_feriti,morti,2023,0,201,Borgone Susa,2187,4.9617
1032,morti_e_feriti,morti,2024,0,201,Borgone Susa,2187,4.9617
1032,incidenti_stradali,incidenti,2020,3,201,Borgone Susa,2187,4.9617
1032,incidenti_stradali,incidenti,2021,6,201,Borgone Susa,2187,4.9617
1032,incidenti_stradali,incidenti,2022,6,201,Borgone Susa,2187,4.9617
1032,incidenti_stradali,incidenti,2023,2,201,Borgone Susa,2187,4.9617
1032,incidenti_stradali,incidenti,2024,3,201,Borgone Susa,2187,4.9617
1033,morti_e_feriti,feriti,2020,3,201,Bosconero,3074,10.919
1033,morti_e_feriti,feriti,2021,5,201,Bosconero,3074,10.919
1033,morti_e_feriti,feriti,2022,7,201,Bosconero,3074,10.919
1033,morti_e_feriti,feriti,2023,1,201,Bosconero,3074,10.919
1033,morti_e_feriti,feriti,2024,2,201,Bosconero,3074,10.919
1033,morti_e_feriti,morti,2020,0,201,Bosconero,3074,10.919
1033,morti_e_feriti,morti,2021,0,201,Bosconero,3074,10.919
1033,morti_e_feriti,morti,2022,0,201,Bosconero,3074,10.919
1033,morti_e_feriti,morti,2023,0,201,Bosconero,3074,10.919
1033,morti_e_feriti,morti,2024,1,201,Bosconero,3074,10.919
1033,incidenti_stradali,incidenti,2020,2,201,Bosconero,3074,10.919
1033,incidenti_stradali,incidenti,2021,3,201,Bosconero,3074,10.919
1033,incidenti_stradali,incidenti,2022,3,201,Bosconero,3074,10.919
1033,incidenti_stradali,incidenti,2023,1,201,Bosconero,3074,10.919
1033,incidenti_stradali,incidenti,2024,3,201,Bosconero,3074,10.919
1034,morti_e_feriti,feriti,2020,5,201,Brandizzo,8798,6.2914
1034,morti_e_feriti,feriti,2021,21,201,Brandizzo,8798,6.2914
1034,morti_e_feriti,feriti,2022,14,201,Brandizzo,8798,6.2914
1034,morti_e_feriti,feriti,2023,17,201,Brandizzo,8798,6.2914
1034,morti_e_feriti,feriti,2024,10,201,Brandizzo,8798,6.2914
1034,morti_e_feriti,morti,2020,0,201,Brandizzo,8798,6.2914
1034,morti_e_feriti,morti,2021,0,201,Brandizzo,8798,6.2914
1034,morti_e_feriti,morti,2022,0,201,Brandizzo,8798,6.2914
1034,morti_e_feriti,morti,2023,0,201,Brandizzo,8798,6.2914
1034,morti_e_feriti,morti,2024,0,201,Brandizzo,8798,6.2914
1034,incidenti_stradali,incidenti,2020,3,201,Brandizzo,8798,6.2914
1034,incidenti_stradali,incidenti,2021,15,201,Brandizzo,8798,6.2914
1034,incidenti_stradali,incidenti,2022,9,201,Brandizzo,8798,6.2914
1034,incidenti_stradali,incidenti,2023,7,201,Brandizzo,8798,6.2914
1034,incidenti_stradali,incidenti,2024,5,201,Brandizzo,8798,6.2914
1035,morti_e_feriti,feriti,2020,9,201,Bricherasio,4564,22.7585
1035,morti_e_feriti,feriti,2021,11,201,Bricherasio,4564,22.7585
1035,morti_e_feriti,feriti,2022,7,201,Bricherasio,4564,22.7585
1035,morti_e_feriti,feriti,2023,13,201,Bricherasio,4564,22.7585
1035,morti_e_feriti,feriti,2024,9,201,Bricherasio,4564,22.7585
1035,morti_e_feriti,morti,2020,1,201,Bricherasio,4564,22.7585
1035,morti_e_feriti,morti,2021,0,201,Bricherasio,4564,22.7585
1035,morti_e_feriti,morti,2022,0,201,Bricherasio,4564,22.7585
1035,morti_e_feriti,morti,2023,1,201,Bricherasio,4564,22.7585
1035,morti_e_feriti,morti,2024,0,201,Bricherasio,4564,22.7585
1035,incidenti_stradali,incidenti,2020,3,201,Bricherasio,4564,22.7585
1035,incidenti_stradali,incidenti,2021,7,201,Bricherasio,4564,22.7585
1035,incidenti_stradali,incidenti,2022,6,201,Bricherasio,4564,22.7585
1035,incidenti_stradali,incidenti,2023,8,201,Bricherasio,4564,22.7585
1035,incidenti_stradali,incidenti,2024,6,201,Bricherasio,4564,22.7585
1036,morti_e_feriti,feriti,2020,0,201,Brosso,402,11.135
1036,morti_e_feriti,feriti,2021,0,201,Brosso,402,11.135
1036,morti_e_feriti,feriti,2022,0,201,Brosso,402,11.135
1036,morti_e_feriti,feriti,2023,0,201,Brosso,402,11.135
1036,morti_e_feriti,morti,2020,0,201,Brosso,402,11.135
1036,morti_e_feriti,morti,2021,0,201,Brosso,402,11.135
1036,morti_e_feriti,morti,2022,0,201,Brosso,402,11.135
1036,morti_e_feriti,morti,2023,0,201,Brosso,402,11.135
1036,incidenti_stradali,incidenti,2020,0,201,Brosso,402,11.135
1036,incidenti_stradali,incidenti,2021,0,201,Brosso,402,11.135
1036,incidenti_stradali,incidenti,2022,0,201,Brosso,402,11.135
1036,incidenti_stradali,incidenti,2023,0,201,Brosso,402,11.135
1037,morti_e_feriti,feriti,2020,0,201,Brozolo,449,8.9504
1037,morti_e_feriti,feriti,2021,0,201,Brozolo,449,8.9504
1037,morti_e_feriti,feriti,2022,1,201,Brozolo,449,8.9504
1037,morti_e_feriti,feriti,2023,1,201,Brozolo,449,8.9504
1037,morti_e_feriti,morti,2020,0,201,Brozolo,449,8.9504
1037,morti_e_feriti,morti,2021,0,201,Brozolo,449,8.9504
1037,morti_e_feriti,morti,2022,0,201,Brozolo,449,8.9504
1037,morti_e_feriti,morti,2023,0,201,Brozolo,449,8.9504
1037,incidenti_stradali,incidenti,2020,0,201,Brozolo,449,8.9504
1037,incidenti_stradali,incidenti,2021,0,201,Brozolo,449,8.9504
1037,incidenti_stradali,incidenti,2022,1,201,Brozolo,449,8.9504
1037,incidenti_stradali,incidenti,2023,1,201,Brozolo,449,8.9504
1038,morti_e_feriti,feriti,2020,4,201,Bruino,8475,5.5701
1038,morti_e_feriti,feriti,2021,9,201,Bruino,8475,5.5701
1038,morti_e_feriti,feriti,2022,10,201,Bruino,8475,5.5701
1038,morti_e_feriti,feriti,2023,13,201,Bruino,8475,5.5701
1038,morti_e_feriti,feriti,2024,10,201,Bruino,8475,5.5701
1038,morti_e_feriti,morti,2020,0,201,Bruino,8475,5.5701
1038,morti_e_feriti,morti,2021,0,201,Bruino,8475,5.5701
1038,morti_e_feriti,morti,2022,0,201,Bruino,8475,5.5701
1038,morti_e_feriti,morti,2023,0,201,Bruino,8475,5.5701
1038,morti_e_feriti,morti,2024,0,201,Bruino,8475,5.5701
1038,incidenti_stradali,incidenti,2020,3,201,Bruino,8475,5.5701
1038,incidenti_stradali,incidenti,2021,9,201,Bruino,8475,5.5701
1038,incidenti_stradali,incidenti,2022,8,201,Bruino,8475,5.5701
1038,incidenti_stradali,incidenti,2023,12,201,Bruino,8475,5.5701
1038,incidenti_stradali,incidenti,2024,8,201,Bruino,8475,5.5701
1039,morti_e_feriti,feriti,2020,0,201,Brusasco,1482,14.3592
1039,morti_e_feriti,feriti,2021,4,201,Brusasco,1482,14.3592
1039,morti_e_feriti,feriti,2022,3,201,Brusasco,1482,14.3592
1039,morti_e_feriti,feriti,2023,0,201,Brusasco,1482,14.3592
1039,morti_e_feriti,feriti,2024,3,201,Brusasco,1482,14.3592
1039,morti_e_feriti,morti,2020,0,201,Brusasco,1482,14.3592
1039,morti_e_feriti,morti,2021,0,201,Brusasco,1482,14.3592
1039,morti_e_feriti,morti,2022,1,201,Brusasco,1482,14.3592
1039,morti_e_feriti,morti,2023,0,201,Brusasco,1482,14.3592
1039,morti_e_feriti,morti,2024,0,201,Brusasco,1482,14.3592
1039,incidenti_stradali,incidenti,2020,0,201,Brusasco,1482,14.3592
1039,incidenti_stradali,incidenti,2021,1,201,Brusasco,1482,14.3592
1039,incidenti_stradali,incidenti,2022,3,201,Brusasco,1482,14.3592
1039,incidenti_stradali,incidenti,2023,0,201,Brusasco,1482,14.3592
1039,incidenti_stradali,incidenti,2024,2,201,Brusasco,1482,14.3592
1040,morti_e_feriti,feriti,2020,5,201,Bruzolo,1487,12.5598
1040,morti_e_feriti,feriti,2021,2,201,Bruzolo,1487,12.5598
1040,morti_e_feriti,feriti,2022,5,201,Bruzolo,1487,12.5598
1040,morti_e_feriti,feriti,2023,16,201,Bruzolo,1487,12.5598
1040,morti_e_feriti,feriti,2024,3,201,Bruzolo,1487,12.5598
1040,morti_e_feriti,morti,2020,2,201,Bruzolo,1487,12.5598
1040,morti_e_feriti,morti,2021,0,201,Bruzolo,1487,12.5598
1040,morti_e_feriti,morti,2022,2,201,Bruzolo,1487,12.5598
1040,morti_e_feriti,morti,2023,0,201,Bruzolo,1487,12.5598
1040,morti_e_feriti,morti,2024,0,201,Bruzolo,1487,12.5598
1040,incidenti_stradali,incidenti,2020,3,201,Bruzolo,1487,12.5598
1040,incidenti_stradali,incidenti,2021,2,201,Bruzolo,1487,12.5598
1040,incidenti_stradali,incidenti,2022,3,201,Bruzolo,1487,12.5598
1040,incidenti_stradali,incidenti,2023,4,201,Bruzolo,1487,12.5598
1040,incidenti_stradali,incidenti,2024,2,201,Bruzolo,1487,12.5598
1041,morti_e_feriti,feriti,2020,2,201,Buriasco,1329,14.6868
1041,morti_e_feriti,feriti,2021,1,201,Buriasco,1329,14.6868
1041,morti_e_feriti,feriti,2022,13,201,Buriasco,1329,14.6868
1041,morti_e_feriti,feriti,2023,5,201,Buriasco,1329,14.6868
1041,morti_e_feriti,feriti,2024,15,201,Buriasco,1329,14.6868
1041,morti_e_feriti,morti,2020,0,201,Buriasco,1329,14.6868
1041,morti_e_feriti,morti,2021,0,201,Buriasco,1329,14.6868
1041,morti_e_feriti,morti,2022,0,201,Buriasco,1329,14.6868
1041,morti_e_feriti,morti,2023,1,201,Buriasco,1329,14.6868
1041,morti_e_feriti,morti,2024,0,201,Buriasco,1329,14.6868
1041,incidenti_stradali,incidenti,2020,2,201,Buriasco,1329,14.6868
1041,incidenti_stradali,incidenti,2021,1,201,Buriasco,1329,14.6868
1041,incidenti_stradali,incidenti,2022,6,201,Buriasco,1329,14.6868
1041,incidenti_stradali,incidenti,2023,3,201,Buriasco,1329,14.6868
1041,incidenti_stradali,incidenti,2024,4,201,Buriasco,1329,14.6868
1042,morti_e_feriti,feriti,2020,2,201,Burolo,1134,5.476
1042,morti_e_feriti,feriti,2021,0,201,Burolo,1134,5.476
1042,morti_e_feriti,feriti,2022,2,201,Burolo,1134,5.476
1042,morti_e_feriti,feriti,2023,0,201,Burolo,1134,5.476
1042,morti_e_feriti,morti,2020,0,201,Burolo,1134,5.476
1042,morti_e_feriti,morti,2021,1,201,Burolo,1134,5.476
1042,morti_e_feriti,morti,2022,0,201,Burolo,1134,5.476
1042,morti_e_feriti,morti,2023,0,201,Burolo,1134,5.476
1042,incidenti_stradali,incidenti,2020,1,201,Burolo,1134,5.476
1042,incidenti_stradali,incidenti,2021,1,201,Burolo,1134,5.476
1042,incidenti_stradali,incidenti,2022,2,201,Burolo,1134,5.476
1042,incidenti_stradali,incidenti,2023,0,201,Burolo,1134,5.476
1043,morti_e_feriti,feriti,2020,2,201,Busano,1622,5.0591
1043,morti_e_feriti,feriti,2021,9,201,Busano,1622,5.0591
1043,morti_e_feriti,feriti,2022,4,201,Busano,1622,5.0591
1043,morti_e_feriti,feriti,2023,4,201,Busano,1622,5.0591
1043,morti_e_feriti,feriti,2024,2,201,Busano,1622,5.0591
1043,morti_e_feriti,morti,2020,0,201,Busano,1622,5.0591
1043,morti_e_feriti,morti,2021,0,201,Busano,1622,5.0591
1043,morti_e_feriti,morti,2022,0,201,Busano,1622,5.0591
1043,morti_e_feriti,morti,2023,0,201,Busano,1622,5.0591
1043,morti_e_feriti,morti,2024,1,201,Busano,1622,5.0591
1043,incidenti_stradali,incidenti,2020,1,201,Busano,1622,5.0591
1043,incidenti_stradali,incidenti,2021,4,201,Busano,1622,5.0591
1043,incidenti_stradali,incidenti,2022,4,201,Busano,1622,5.0591
1043,incidenti_stradali,incidenti,2023,3,201,Busano,1622,5.0591
1043,incidenti_stradali,incidenti,2024,2,201,Busano,1622,5.0591
1044,morti_e_feriti,feriti,2020,14,201,Bussoleno,5703,37.0661
1044,morti_e_feriti,feriti,2021,4,201,Bussoleno,5703,37.0661
1044,morti_e_feriti,feriti,2022,9,201,Bussoleno,5703,37.0661
1044,morti_e_feriti,feriti,2023,16,201,Bussoleno,5703,37.0661
1044,morti_e_feriti,feriti,2024,16,201,Bussoleno,5703,37.0661
1044,morti_e_feriti,morti,2020,1,201,Bussoleno,5703,37.0661
1044,morti_e_feriti,morti,2021,0,201,Bussoleno,5703,37.0661
1044,morti_e_feriti,morti,2022,0,201,Bussoleno,5703,37.0661
1044,morti_e_feriti,morti,2023,0,201,Bussoleno,5703,37.0661
1044,morti_e_feriti,morti,2024,0,201,Bussoleno,5703,37.0661
1044,incidenti_stradali,incidenti,2020,11,201,Bussoleno,5703,37.0661
1044,incidenti_stradali,incidenti,2021,3,201,Bussoleno,5703,37.0661
1044,incidenti_stradali,incidenti,2022,4,201,Bussoleno,5703,37.0661
1044,incidenti_stradali,incidenti,2023,13,201,Bussoleno,5703,37.0661
1044,incidenti_stradali,incidenti,2024,9,201,Bussoleno,5703,37.0661
1045,morti_e_feriti,feriti,2020,2,201,Buttigliera Alta,6292,8.0973
1045,morti_e_feriti,feriti,2021,1,201,Buttigliera Alta,6292,8.0973
1045,morti_e_feriti,feriti,2022,2,201,Buttigliera Alta,6292,8.0973
1045,morti_e_feriti,feriti,2023,7,201,Buttigliera Alta,6292,8.0973
1045,morti_e_feriti,feriti,2024,4,201,Buttigliera Alta,6292,8.0973
1045,morti_e_feriti,morti,2020,0,201,Buttigliera Alta,6292,8.0973
1045,morti_e_feriti,morti,2021,0,201,Buttigliera Alta,6292,8.0973
1045,morti_e_feriti,morti,2022,0,201,Buttigliera Alta,6292,8.0973
1045,morti_e_feriti,morti,2023,0,201,Buttigliera Alta,6292,8.0973
1045,morti_e_feriti,morti,2024,0,201,Buttigliera Alta,6292,8.0973
1045,incidenti_stradali,incidenti,2020,2,201,Buttigliera Alta,6292,8.0973
1045,incidenti_stradali,incidenti,2021,1,201,Buttigliera Alta,6292,8.0973
1045,incidenti_stradali,incidenti,2022,2,201,Buttigliera Alta,6292,8.0973
1045,incidenti_stradali,incidenti,2023,3,201,Buttigliera Alta,6292,8.0973
1045,incidenti_stradali,incidenti,2024,3,201,Buttigliera Alta,6292,8.0973
1046,morti_e_feriti,feriti,2020,9,201,Cafasse,3334,10.2312
1046,morti_e_feriti,feriti,2021,6,201,Cafasse,3334,10.2312
1046,morti_e_feriti,feriti,2022,13,201,Cafasse,3334,10.2312
1046,morti_e_feriti,feriti,2023,13,201,Cafasse,3334,10.2312
1046,morti_e_feriti,feriti,2024,11,201,Cafasse,3334,10.2312
1046,morti_e_feriti,morti,2020,1,201,Cafasse,3334,10.2312
1046,morti_e_feriti,morti,2021,0,201,Cafasse,3334,10.2312
1046,morti_e_feriti,morti,2022,0,201,Cafasse,3334,10.2312
1046,morti_e_feriti,morti,2023,0,201,Cafasse,3334,10.2312
1046,morti_e_feriti,morti,2024,0,201,Cafasse,3334,10.2312
1046,incidenti_stradali,incidenti,2020,7,201,Cafasse,3334,10.2312
1046,incidenti_stradali,incidenti,2021,4,201,Cafasse,3334,10.2312
1046,incidenti_stradali,incidenti,2022,8,201,Cafasse,3334,10.2312
1046,incidenti_stradali,incidenti,2023,8,201,Cafasse,3334,10.2312
1046,incidenti_stradali,incidenti,2024,4,201,Cafasse,3334,10.2312
1047,morti_e_feriti,feriti,2020,13,201,Caluso,7344,39.4925
1047,morti_e_feriti,feriti,2021,18,201,Caluso,7344,39.4925
1047,morti_e_feriti,feriti,2022,13,201,Caluso,7344,39.4925
1047,morti_e_feriti,feriti,2023,6,201,Caluso,7344,39.4925
1047,morti_e_feriti,feriti,2024,8,201,Caluso,7344,39.4925
1047,morti_e_feriti,morti,2020,3,201,Caluso,7344,39.4925
1047,morti_e_feriti,morti,2021,0,201,Caluso,7344,39.4925
1047,morti_e_feriti,morti,2022,1,201,Caluso,7344,39.4925
1047,morti_e_feriti,morti,2023,0,201,Caluso,7344,39.4925
1047,morti_e_feriti,morti,2024,0,201,Caluso,7344,39.4925
1047,incidenti_stradali,incidenti,2020,9,201,Caluso,7344,39.4925
1047,incidenti_stradali,incidenti,2021,13,201,Caluso,7344,39.4925
1047,incidenti_stradali,incidenti,2022,11,201,Caluso,7344,39.4925
1047,incidenti_stradali,incidenti,2023,5,201,Caluso,7344,39.4925
1047,incidenti_stradali,incidenti,2024,8,201,Caluso,7344,39.4925
1048,morti_e_feriti,feriti,2020,5,201,Cambiano,5915,14.1314
1048,morti_e_feriti,feriti,2021,16,201,Cambiano,5915,14.1314
1048,morti_e_feriti,feriti,2022,12,201,Cambiano,5915,14.1314
1048,morti_e_feriti,feriti,2023,17,201,Cambiano,5915,14.1314
1048,morti_e_feriti,feriti,2024,6,201,Cambiano,5915,14.1314
1048,morti_e_feriti,morti,2020,1,201,Cambiano,5915,14.1314
1048,morti_e_feriti,morti,2021,0,201,Cambiano,5915,14.1314
1048,morti_e_feriti,morti,2022,1,201,Cambiano,5915,14.1314
1048,morti_e_feriti,morti,2023,0,201,Cambiano,5915,14.1314
1048,morti_e_feriti,morti,2024,0,201,Cambiano,5915,14.1314
1048,incidenti_stradali,incidenti,2020,4,201,Cambiano,5915,14.1314
1048,incidenti_stradali,incidenti,2021,9,201,Cambiano,5915,14.1314
1048,incidenti_stradali,incidenti,2022,9,201,Cambiano,5915,14.1314
1048,incidenti_stradali,incidenti,2023,9,201,Cambiano,5915,14.1314
1048,incidenti_stradali,incidenti,2024,5,201,Cambiano,5915,14.1314
1049,morti_e_feriti,feriti,2020,1,201,Campiglione Fenile,1333,11.0863
1049,morti_e_feriti,feriti,2021,0,201,Campiglione Fenile,1333,11.0863
1049,morti_e_feriti,feriti,2022,3,201,Campiglione Fenile,1333,11.0863
1049,morti_e_feriti,feriti,2023,4,201,Campiglione Fenile,1333,11.0863
1049,morti_e_feriti,morti,2020,0,201,Campiglione Fenile,1333,11.0863
1049,morti_e_feriti,morti,2021,0,201,Campiglione Fenile,1333,11.0863
1049,morti_e_feriti,morti,2022,0,201,Campiglione Fenile,1333,11.0863
1049,morti_e_feriti,morti,2023,0,201,Campiglione Fenile,1333,11.0863
1049,incidenti_stradali,incidenti,2020,1,201,Campiglione Fenile,1333,11.0863
1049,incidenti_stradali,incidenti,2021,0,201,Campiglione Fenile,1333,11.0863
1049,incidenti_stradali,incidenti,2022,2,201,Campiglione Fenile,1333,11.0863
1049,incidenti_stradali,incidenti,2023,2,201,Campiglione Fenile,1333,11.0863
1050,morti_e_feriti,feriti,2020,1,201,Candia Canavese,1219,9.1318
1050,morti_e_feriti,feriti,2021,1,201,Candia Canavese,1219,9.1318
1050,morti_e_feriti,feriti,2022,4,201,Candia Canavese,1219,9.1318
1050,morti_e_feriti,feriti,2023,6,201,Candia Canavese,1219,9.1318
1050,morti_e_feriti,feriti,2024,2,201,Candia Canavese,1219,9.1318
1050,morti_e_feriti,morti,2020,1,201,Candia Canavese,1219,9.1318
1050,morti_e_feriti,morti,2021,0,201,Candia Canavese,1219,9.1318
1050,morti_e_feriti,morti,2022,0,201,Candia Canavese,1219,9.1318
1050,morti_e_feriti,morti,2023,1,201,Candia Canavese,1219,9.1318
1050,morti_e_feriti,morti,2024,0,201,Candia Canavese,1219,9.1318
1050,incidenti_stradali,incidenti,2020,2,201,Candia Canavese,1219,9.1318
1050,incidenti_stradali,incidenti,2021,1,201,Candia Canavese,1219,9.1318
1050,incidenti_stradali,incidenti,2022,4,201,Candia Canavese,1219,9.1318
1050,incidenti_stradali,incidenti,2023,4,201,Candia Canavese,1219,9.1318
1050,incidenti_stradali,incidenti,2024,2,201,Candia Canavese,1219,9.1318
1051,morti_e_feriti,feriti,2020,8,201,Candiolo,5627,11.8499
1051,morti_e_feriti,feriti,2021,10,201,Candiolo,5627,11.8499
1051,morti_e_feriti,feriti,2022,8,201,Candiolo,5627,11.8499
1051,morti_e_feriti,feriti,2023,9,201,Candiolo,5627,11.8499
1051,morti_e_feriti,feriti,2024,12,201,Candiolo,5627,11.8499
1051,morti_e_feriti,morti,2020,0,201,Candiolo,5627,11.8499
1051,morti_e_feriti,morti,2021,0,201,Candiolo,5627,11.8499
1051,morti_e_feriti,morti,2022,0,201,Candiolo,5627,11.8499
1051,morti_e_feriti,morti,2023,0,201,Candiolo,5627,11.8499
