FREQ,REF_AREA,DATA_TYPE,RESULT,TIME_PERIOD,OBS_VALUE
A,6089,ROADACC,9,2004,0
A,6089,ROADACC,9,2005,1
A,6089,ROADACC,9,2006,1
A,6089,ROADACC,9,2007,2
A,6089,ROADACC,9,2008,0
A,6089,ROADACC,9,2009,1
A,6089,ROADACC,9,2010,2
A,6089,ROADACC,9,2011,0
A,6089,ROADACC,9,2012,0
A,6089,ROADACC,9,2013,0
A,6089,ROADACC,9,2014,0
A,6089,ROADACC,9,2015,1
A,6089,ROADACC,9,2016,0
A,6089,ROADACC,9,2017,2
A,6089,ROADACC,9,2018,0
A,6089,ROADACC,9,2019,0
A,6090,KILLINJ,F,2001,3
A,6090,KILLINJ,F,2002,2
A,6090,KILLINJ,F,2003,4
A,6090,KILLINJ,F,2004,1
A,6090,KILLINJ,F,2005,0
A,6090,KILLINJ,F,2006,0
A,6090,KILLINJ,F,2007,1
A,6090,KILLINJ,F,2008,0
A,6090,KILLINJ,F,2009,0
A,6090,KILLINJ,F,2010,0
A,6090,KILLINJ,F,2011,0
A,6090,KILLINJ,F,2012,5
A,6090,KILLINJ,F,2013,0
A,6090,KILLINJ,F,2014,0
A,6090,KILLINJ,F,2015,0
A,6090,KILLINJ,F,2016,2
A,6090,KILLINJ,F,2017,0
A,6090,KILLINJ,F,2018,0
A,6090,KILLINJ,F,2019,0
A,6090,KILLINJ,F,2020,3
A,6090,KILLINJ,F,2021,0
A,6090,KILLINJ,F,2022,0
A,6090,KILLINJ,F,2023,0
A,6090,KILLINJ,F,2024,1
A,6090,KILLINJ,M,2001,0
A,6090,KILLINJ,M,2002,0
A,6090,KILLINJ,M,2003,0
A,6090,KILLINJ,M,2004,0
A,6090,KILLINJ,M,2005,0
A,6090,KILLINJ,M,2006,0
A,6090,KILLINJ,M,2007,1
A,6090,KILLINJ,M,2008,0
A,6090,KILLINJ,M,2009,0
A,6090,KILLINJ,M,2010,0
A,6090,KILLINJ,M,2011,0
A,6090,KILLINJ,M,2012,0
A,6090,KILLINJ,M,2013,0
A,6090,KILLINJ,M,2014,0
A,6090,KILLINJ,M,2015,0
A,6090,KILLINJ,M,2016,0
A,6090,KILLINJ,M,2017,0
A,6090,KILLINJ,M,2018,0
A,6090,KILLINJ,M,2019,0
A,6090,KILLINJ,M,2020,0
A,6090,KILLINJ,M,2021,0
A,6090,KILLINJ,M,2022,0
A,6090,KILLINJ,M,2023,0
A,6090,KILLINJ,M,2024,0
A,6090,ROADACC,9,2001,1
A,6090,ROADACC,9,2002,1
A,6090,ROADACC,9,2003,2
A,6090,ROADACC,9,2004,1
A,6090,ROADACC,9,2005,0
A,6090,ROADACC,9,2006,0
A,6090,ROADACC,9,2007,2
A,6090,ROADACC,9,2008,0
A,6090,ROADACC,9,2009,0
A,6090,ROADACC,9,2010,0
A,6090,ROADACC,9,2011,0
A,6090,ROADACC,9,2012,1
A,6090,ROADACC,9,2013,0
A,6090,ROADACC,9,2014,0
A,6090,ROADACC,9,2015,0
A,6090,ROADACC,9,2016,1
A,6090,ROADACC,9,2017,0
A,6090,ROADACC,9,2018,0
A,6090,ROADACC,9,2019,0
A,6090,ROADACC,9,2020,1
A,6090,ROADACC,9,2021,0
A,6090,ROADACC,9,2022,0
A,6090,ROADACC,9,2023,0
A,6090,ROADACC,9,2024,1
A,6091,KILLINJ,F,2001,3
A,6091,KILLINJ,F,2002,3
A,6091,KILLINJ,F,2003,0
A,6091,KILLINJ,F,2004,1
A,6091,KILLINJ,F,2005,4
A,6091,KILLINJ,F,2006,2
A,6091,KILLINJ,F,2007,0
A,6091,KILLINJ,F,2008,3
A,6091,KILLINJ,F,2009,8
A,6091,KILLINJ,F,2010,8
A,6091,KILLINJ,F,2011,1
A,6091,KILLINJ,F,2012,3
A,6091,KILLINJ,F,2013,0
A,6091,KILLINJ,F,2014,2
A,6091,KILLINJ,F,2015,4
A,6091,KILLINJ,F,2016,2
A,6091,KILLINJ,F,2017,1
A,6091,KILLINJ,F,2018,1
A,6091,KILLINJ,F,2019,0
A,6091,KILLINJ,F,2020,0
A,6091,KILLINJ,F,2021,4
A,6091,KILLINJ,F,2022,3
A,6091,KILLINJ,F,2023,5
A,6091,KILLINJ,M,2001,0
A,6091,KILLINJ,M,2002,0
A,6091,KILLINJ,M,2003,0
A,6091,KILLINJ,M,2004,0
A,6091,KILLINJ,M,2005,0
A,6091,KILLINJ,M,2006,0
A,6091,KILLINJ,M,2007,0
A,6091,KILLINJ,M,2008,0
A,6091,KILLINJ,M,2009,0
A,6091,KILLINJ,M,2010,0
A,6091,KILLINJ,M,2011,0
A,6091,KILLINJ,M,2012,0
A,6091,KILLINJ,M,2013,1
A,6091,KILLINJ,M,2014,0
A,6091,KILLINJ,M,2015,0
A,6091,KILLINJ,M,2016,0
A,6091,KILLINJ,M,2017,0
A,6091,KILLINJ,M,2018,0
A,6091,KILLINJ,M,2019,0
A,6091,KILLINJ,M,2020,0
A,6091,KILLINJ,M,2021,0
A,6091,KILLINJ,M,2022,0
A,6091,KILLINJ,M,2023,0
A,6091,ROADACC,9,2001,3
A,6091,ROADACC,9,2002,3
A,6091,ROADACC,9,2003,0
A,6091,ROADACC,9,2004,1
A,6091,ROADACC,9,2005,1
A,6091,ROADACC,9,2006,2
A,6091,ROADACC,9,2007,0
A,6091,ROADACC,9,2008,2
A,6091,ROADACC,9,2009,7
A,6091,ROADACC,9,2010,4
A,6091,ROADACC,9,2011,1
A,6091,ROADACC,9,2012,2
A,6091,ROADACC,9,2013,1
A,6091,ROADACC,9,2014,2
A,6091,ROADACC,9,2015,1
A,6091,ROADACC,9,2016,2
A,6091,ROADACC,9,2017,1
A,6091,ROADACC,9,2018,1
A,6091,ROADACC,9,2019,0
A,6091,ROADACC,9,2020,0
A,6091,ROADACC,9,2021,3
A,6091,ROADACC,9,2022,3
A,6091,ROADACC,9,2023,2
A,6092,KILLINJ,F,2001,11
A,6092,KILLINJ,F,2002,5
A,6092,KILLINJ,F,2003,1
A,6092,KILLINJ,F,2004,7
A,6092,KILLINJ,F,2005,8
A,6092,KILLINJ,F,2006,5
A,6092,KILLINJ,F,2007,4
A,6092,KILLINJ,F,2008,0
A,6092,KILLINJ,F,2009,6
A,6092,KILLINJ,F,2010,8
A,6092,KILLINJ,F,2011,17
A,6092,KILLINJ,F,2012,9
A,6092,KILLINJ,F,2013,8
A,6092,KILLINJ,F,2014,3
A,6092,KILLINJ,F,2015,4
A,6092,KILLINJ,F,2016,14
A,6092,KILLINJ,F,2017,5
A,6092,KILLINJ,F,2018,5
A,6092,KILLINJ,F,2019,2
A,6092,KILLINJ,F,2020,2
A,6092,KILLINJ,F,2021,6
A,6092,KILLINJ,F,2022,7
A,6092,KILLINJ,F,2023,7
A,6092,KILLINJ,F,2024,5
A,6092,KILLINJ,M,2001,0
A,6092,KILLINJ,M,2002,0
A,6092,KILLINJ,M,2003,0
A,6092,KILLINJ,M,2004,0
A,6092,KILLINJ,M,2005,0
A,6092,KILLINJ,M,2006,0
A,6092,KILLINJ,M,2007,0
A,6092,KILLINJ,M,2008,0
A,6092,KILLINJ,M,2009,0
A,6092,KILLINJ,M,2010,0
A,6092,KILLINJ,M,2011,0
A,6092,KILLINJ,M,2012,0
A,6092,KILLINJ,M,2013,0
A,6092,KILLINJ,M,2014,1
A,6092,KILLINJ,M,2015,0
A,6092,KILLINJ,M,2016,1
A,6092,KILLINJ,M,2017,0
A,6092,KILLINJ,M,2018,0
A,6092,KILLINJ,M,2019,0
A,6092,KILLINJ,M,2020,0
A,6092,KILLINJ,M,2021,0
A,6092,KILLINJ,M,2022,0
A,6092,KILLINJ,M,2023,0
A,6092,KILLINJ,M,2024,1
A,6092,ROADACC,9,2001,7
A,6092,ROADACC,9,2002,3
A,6092,ROADACC,9,2003,1
A,6092,ROADACC,9,2004,4
A,6092,ROADACC,9,2005,6
A,6092,ROADACC,9,2006,5
A,6092,ROADACC,9,2007,3
A,6092,ROADACC,9,2008,0
A,6092,ROADACC,9,2009,3
A,6092,ROADACC,9,2010,4
A,6092,ROADACC,9,2011,9
A,6092,ROADACC,9,2012,8
A,6092,ROADACC,9,2013,5
A,6092,ROADACC,9,2014,4
A,6092,ROADACC,9,2015,3
A,6092,ROADACC,9,2016,6
A,6092,ROADACC,9,2017,3
A,6092,ROADACC,9,2018,2
A,6092,ROADACC,9,2019,2
A,6092,ROADACC,9,2020,1
A,6092,ROADACC,9,2021,5
A,6092,ROADACC,9,2022,5
A,6092,ROADACC,9,2023,5
A,6092,ROADACC,9,2024,4
A,6093,KILLINJ,F,2001,0
A,6093,KILLINJ,F,2002,0
A,6093,KILLINJ,F,2003,0
A,6093,KILLINJ,F,2004,0
A,6093,KILLINJ,F,2005,0
A,6093,KILLINJ,F,2006,3
A,6093,KILLINJ,F,2007,0
A,6093,KILLINJ,F,2008,0
A,6093,KILLINJ,F,2009,0
A,6093,KILLINJ,F,2010,3
A,6093,KILLINJ,F,2011,0
A,6093,KILLINJ,F,2012,1
A,6093,KILLINJ,F,2013,6
A,6093,KILLINJ,F,2014,0
A,6093,KILLINJ,F,2015,3
A,6093,KILLINJ,F,2016,0
A,6093,KILLINJ,F,2017,0
A,6093,KILLINJ,F,2018,1
A,6093,KILLINJ,F,2019,1
A,6093,KILLINJ,F,2020,0
A,6093,KILLINJ,F,2021,1
A,6093,KILLINJ,F,2022,1
A,6093,KILLINJ,F,2023,0
A,6093,KILLINJ,M,2001,0
A,6093,KILLINJ,M,2002,0
A,6093,KILLINJ,M,2003,0
A,6093,KILLINJ,M,2004,0
A,6093,KILLINJ,M,2005,0
A,6093,KILLINJ,M,2006,0
A,6093,KILLINJ,M,2007,0
A,6093,KILLINJ,M,2008,0
A,6093,KILLINJ,M,2009,0
A,6093,KILLINJ,M,2010,0
A,6093,KILLINJ,M,2011,0
A,6093,KILLINJ,M,2012,0
A,6093,KILLINJ,M,2013,0
A,6093,KILLINJ,M,2014,0
A,6093,KILLINJ,M,2015,0
A,6093,KILLINJ,M,2016,0
A,6093,KILLINJ,M,2017,0
A,6093,KILLINJ,M,2018,0
A,6093,KILLINJ,M,2019,0
A,6093,KILLINJ,M,2020,0
A,6093,KILLINJ,M,2021,0
A,6093,KILLINJ,M,2022,0
A,6093,KILLINJ,M,2023,0
A,6093,ROADACC,9,2001,0
A,6093,ROADACC,9,2002,0
A,6093,ROADACC,9,2003,0
A,6093,ROADACC,9,2004,0
A,6093,ROADACC,9,2005,0
A,6093,ROADACC,9,2006,2
A,6093,ROADACC,9,2007,0
A,6093,ROADACC,9,2008,0
A,6093,ROADACC,9,2009,0
A,6093,ROADACC,9,2010,2
A,6093,ROADACC,9,2011,0
A,6093,ROADACC,9,2012,1
A,6093,ROADACC,9,2013,3
A,6093,ROADACC,9,2014,0
A,6093,ROADACC,9,2015,1
A,6093,ROADACC,9,2016,0
A,6093,ROADACC,9,2017,0
A,6093,ROADACC,9,2018,1
A,6093,ROADACC,9,2019,1
A,6093,ROADACC,9,2020,0
A,6093,ROADACC,9,2021,1
A,6093,ROADACC,9,2022,1
A,6093,ROADACC,9,2023,0
A,6094,KILLINJ,F,2001,10
A,6094,KILLINJ,F,2002,7
A,6094,KILLINJ,F,2003,7
A,6094,KILLINJ,F,2004,6
A,6094,KILLINJ,F,2005,7
A,6094,KILLINJ,F,2006,2
A,6094,KILLINJ,F,2007,2
A,6094,KILLINJ,F,2008,0
A,6094,KILLINJ,F,2009,1
A,6094,KILLINJ,F,2010,0
A,6094,KILLINJ,F,2011,5
A,6094,KILLINJ,F,2012,2
A,6094,KILLINJ,F,2013,4
A,6094,KILLINJ,F,2014,2
A,6094,KILLINJ,F,2015,1
A,6094,KILLINJ,F,2016,10
A,6094,KILLINJ,F,2017,2
A,6094,KILLINJ,F,2018,4
A,6094,KILLINJ,F,2019,8
A,6094,KILLINJ,F,2020,0
A,6094,KILLINJ,F,2021,5
A,6094,KILLINJ,F,2022,12
A,6094,KILLINJ,F,2023,0
A,6094,KILLINJ,F,2024,3
A,6094,KILLINJ,M,2001,0
A,6094,KILLINJ,M,2002,1
A,6094,KILLINJ,M,2003,0
A,6094,KILLINJ,M,2004,0
A,6094,KILLINJ,M,2005,0
A,6094,KILLINJ,M,2006,3
A,6094,KILLINJ,M,2007,0
A,6094,KILLINJ,M,2008,0
A,6094,KILLINJ,M,2009,0
A,6094,KILLINJ,M,2010,0
A,6094,KILLINJ,M,2011,0
A,6094,KILLINJ,M,2012,0
A,6094,KILLINJ,M,2013,0
A,6094,KILLINJ,M,2014,0
A,6094,KILLINJ,M,2015,0
A,6094,KILLINJ,M,2016,0
A,6094,KILLINJ,M,2017,0
A,6094,KILLINJ,M,2018,0
A,6094,KILLINJ,M,2019,1
A,6094,KILLINJ,M,2020,0
A,6094,KILLINJ,M,2021,1
A,6094,KILLINJ,M,2022,2
A,6094,KILLINJ,M,2023,1
A,6094,KILLINJ,M,2024,0
A,6094,ROADACC,9,2001,7
A,6094,ROADACC,9,2002,4
A,6094,ROADACC,9,2003,6
A,6094,ROADACC,9,2004,5
A,6094,ROADACC,9,2005,5
A,6094,ROADACC,9,2006,3
A,6094,ROADACC,9,2007,2
A,6094,ROADACC,9,2008,0
A,6094,ROADACC,9,2009,1
A,6094,ROADACC,9,2010,0
A,6094,ROADACC,9,2011,5
A,6094,ROADACC,9,2012,2
A,6094,ROADACC,9,2013,1
A,6094,ROADACC,9,2014,1
A,6094,ROADACC,9,2015,1
A,6094,ROADACC,9,2016,6
A,6094,ROADACC,9,2017,2
A,6094,ROADACC,9,2018,2
A,6094,ROADACC,9,2019,3
A,6094,ROADACC,9,2020,0
A,6094,ROADACC,9,2021,6
A,6094,ROADACC,9,2022,5
A,6094,ROADACC,9,2023,1
A,6094,ROADACC,9,2024,2
A,6095,KILLINJ,F,2001,0
A,6095,KILLINJ,F,2002,4
A,6095,KILLINJ,F,2003,2
A,6095,KILLINJ,F,2004,1
A,6095,KILLINJ,F,2005,2
A,6095,KILLINJ,F,2006,0
A,6095,KILLINJ,F,2007,0
A,6095,KILLINJ,F,2008,0
A,6095,KILLINJ,F,2009,3
A,6095,KILLINJ,F,2010,2
A,6095,KILLINJ,F,2011,3
A,6095,KILLINJ,F,2012,7
A,6095,KILLINJ,F,2013,2
A,6095,KILLINJ,F,2014,2
A,6095,KILLINJ,F,2015,6
A,6095,KILLINJ,F,2016,1
A,6095,KILLINJ,F,2017,1
A,6095,KILLINJ,F,2018,1
A,6095,KILLINJ,F,2019,1
A,6095,KILLINJ,F,2020,2
A,6095,KILLINJ,F,2021,2
A,6095,KILLINJ,F,2022,3
A,6095,KILLINJ,F,2023,4
A,6095,KILLINJ,F,2024,1
A,6095,KILLINJ,M,2001,0
A,6095,KILLINJ,M,2002,0
A,6095,KILLINJ,M,2003,0
A,6095,KILLINJ,M,2004,0
A,6095,KILLINJ,M,2005,0
A,6095,KILLINJ,M,2006,0
A,6095,KILLINJ,M,2007,0
A,6095,KILLINJ,M,2008,0
A,6095,KILLINJ,M,2009,0
A,6095,KILLINJ,M,2010,0
A,6095,KILLINJ,M,2011,0
A,6095,KILLINJ,M,2012,0
A,6095,KILLINJ,M,2013,0
A,6095,KILLINJ,M,2014,0
A,6095,KILLINJ,M,2015,0
A,6095,KILLINJ,M,2016,0
A,6095,KILLINJ,M,2017,0
A,6095,KILLINJ,M,2018,0
A,6095,KILLINJ,M,2019,0
A,6095,KILLINJ,M,2020,0
A,6095,KILLINJ,M,2021,0
A,6095,KILLINJ,M,2022,0
A,6095,KILLINJ,M,2023,0
A,6095,KILLINJ,M,2024,0
A,6095,ROADACC,9,2001,0
A,6095,ROADACC,9,2002,2
A,6095,ROADACC,9,2003,2
A,6095,ROADACC,9,2004,1
A,6095,ROADACC,9,2005,1
A,6095,ROADACC,9,2006,0
A,6095,ROADACC,9,2007,0
A,6095,ROADACC,9,2008,0
A,6095,ROADACC,9,2009,1
A,6095,ROADACC,9,2010,2
A,6095,ROADACC,9,2011,3
A,6095,ROADACC,9,2012,6
A,6095,ROADACC,9,2013,2
A,6095,ROADACC,9,2014,1
A,6095,ROADACC,9,2015,3
A,6095,ROADACC,9,2016,1
A,6095,ROADACC,9,2017,1
A,6095,ROADACC,9,2018,1
A,6095,ROADACC,9,2019,1
A,6095,ROADACC,9,2020,1
A,6095,ROADACC,9,2021,1
A,6095,ROADACC,9,2022,3
A,6095,ROADACC,9,2023,2
A,6095,ROADACC,9,2024,1
A,6096,KILLINJ,F,2001,0
A,6096,KILLINJ,F,2002,2
A,6096,KILLINJ,F,2003,0
A,6096,KILLINJ,F,2004,1
A,6096,KILLINJ,F,2005,0
A,6096,KILLINJ,F,2006,1
A,6096,KILLINJ,F,2007,1
A,6096,KILLINJ,F,2008,1
A,6096,KILLINJ,F,2009,0
A,6096,KILLINJ,F,2010,0
A,6096,KILLINJ,F,2011,0
A,6096,KILLINJ,F,2012,0
A,6096,KILLINJ,F,2013,3
A,6096,KILLINJ,F,2014,0
A,6096,KILLINJ,F,2015,0
A,6096,KILLINJ,F,2016,0
A,6096,KILLINJ,F,2017,0
A,6096,KILLINJ,F,2018,1
A,6096,KILLINJ,F,2019,3
A,6096,KILLINJ,F,2020,1
A,6096,KILLINJ,F,2021,0
A,6096,KILLINJ,F,2022,7
A,6096,KILLINJ,F,2023,0
A,6096,KILLINJ,M,2001,0
A,6096,KILLINJ,M,2002,0
A,6096,KILLINJ,M,2003,0
A,6096,KILLINJ,M,2004,0
A,6096,KILLINJ,M,2005,0
A,6096,KILLINJ,M,2006,0
A,6096,KILLINJ,M,2007,0
A,6096,KILLINJ,M,2008,0
A,6096,KILLINJ,M,2009,0
A,6096,KILLINJ,M,2010,0
A,6096,KILLINJ,M,2011,0
A,6096,KILLINJ,M,2012,0
A,6096,KILLINJ,M,2013,1
A,6096,KILLINJ,M,2014,0
A,6096,KILLINJ,M,2015,0
A,6096,KILLINJ,M,2016,0
A,6096,KILLINJ,M,2017,0
A,6096,KILLINJ,M,2018,0
A,6096,KILLINJ,M,2019,0
A,6096,KILLINJ,M,2020,0
A,6096,KILLINJ,M,2021,0
A,6096,KILLINJ,M,2022,0
A,6096,KILLINJ,M,2023,0
A,6096,ROADACC,9,2001,0
A,6096,ROADACC,9,2002,1
A,6096,ROADACC,9,2003,0
A,6096,ROADACC,9,2004,1
A,6096,ROADACC,9,2005,0
A,6096,ROADACC,9,2006,1
A,6096,ROADACC,9,2007,1
A,6096,ROADACC,9,2008,1
A,6096,ROADACC,9,2009,0
A,6096,ROADACC,9,2010,0
A,6096,ROADACC,9,2011,0
A,6096,ROADACC,9,2012,0
A,6096,ROADACC,9,2013,3
A,6096,ROADACC,9,2014,0
A,6096,ROADACC,9,2015,0
A,6096,ROADACC,9,2016,0
A,6096,ROADACC,9,2017,0
A,6096,ROADACC,9,2018,1
A,6096,ROADACC,9,2019,1
A,6096,ROADACC,9,2020,1
A,6096,ROADACC,9,2021,0
A,6096,ROADACC,9,2022,3
A,6096,ROADACC,9,2023,0
A,6097,KILLINJ,F,2001,0
A,6097,KILLINJ,F,2002,0
A,6097,KILLINJ,F,2003,0
A,6097,KILLINJ,F,2004,1
A,6097,KILLINJ,F,2005,0
A,6097,KILLINJ,F,2006,2
A,6097,KILLINJ,F,2007,0
A,6097,KILLINJ,F,2008,1
A,6097,KILLINJ,F,2009,4
A,6097,KILLINJ,F,2010,1
A,6097,KILLINJ,F,2011,5
A,6097,KILLINJ,F,2012,1
A,6097,KILLINJ,F,2013,2
A,6097,KILLINJ,F,2014,4
A,6097,KILLINJ,F,2015,1
A,6097,KILLINJ,F,2016,0
A,6097,KILLINJ,F,2017,1
A,6097,KILLINJ,F,2018,0
A,6097,KILLINJ,F,2019,2
A,6097,KILLINJ,F,2020,4
A,6097,KILLINJ,F,2021,0
A,6097,KILLINJ,F,2022,7
A,6097,KILLINJ,F,2023,1
A,6097,KILLINJ,F,2024,2
A,6097,KILLINJ,M,2001,0
A,6097,KILLINJ,M,2002,0
A,6097,KILLINJ,M,2003,0
A,6097,KILLINJ,M,2004,0
A,6097,KILLINJ,M,2005,1
A,6097,KILLINJ,M,2006,0
A,6097,KILLINJ,M,2007,0
A,6097,KILLINJ,M,2008,0
A,6097,KILLINJ,M,2009,0
A,6097,KILLINJ,M,2010,1
A,6097,KILLINJ,M,2011,0
A,6097,KILLINJ,M,2012,0
A,6097,KILLINJ,M,2013,0
A,6097,KILLINJ,M,2014,0
A,6097,KILLINJ,M,2015,0
A,6097,KILLINJ,M,2016,0
A,6097,KILLINJ,M,2017,0
A,6097,KILLINJ,M,2018,0
A,6097,KILLINJ,M,2019,0
A,6097,KILLINJ,M,2020,0
A,6097,KILLINJ,M,2021,0
A,6097,KILLINJ,M,2022,0
A,6097,KILLINJ,M,2023,0
A,6097,KILLINJ,M,2024,0
A,6097,ROADACC,9,2001,0
A,6097,ROADACC,9,2002,0
A,6097,ROADACC,9,2003,0
A,6097,ROADACC,9,2004,1
A,6097,ROADACC,9,2005,1
A,6097,ROADACC,9,2006,1
A,6097,ROADACC,9,2007,0
A,6097,ROADACC,9,2008,1
A,6097,ROADACC,9,2009,3
A,6097,ROADACC,9,2010,2
A,6097,ROADACC,9,2011,3
A,6097,ROADACC,9,2012,1
A,6097,ROADACC,9,2013,1
A,6097,ROADACC,9,2014,2
A,6097,ROADACC,9,2015,1
A,6097,ROADACC,9,2016,0
A,6097,ROADACC,9,2017,1
A,6097,ROADACC,9,2018,0
A,6097,ROADACC,9,2019,1
A,6097,ROADACC,9,2020,3
A,6097,ROADACC,9,2021,0
A,6097,ROADACC,9,2022,6
A,6097,ROADACC,9,2023,1
A,6097,ROADACC,9,2024,1
A,6098,KILLINJ,F,2001,0
A,6098,KILLINJ,F,2002,4
A,6098,KILLINJ,F,2003,1
A,6098,KILLINJ,F,2004,0
A,6098,KILLINJ,F,2005,0
A,6098,KILLINJ,F,2006,0
A,6098,KILLINJ,F,2007,2
A,6098,KILLINJ,F,2008,1
A,6098,KILLINJ,F,2009,1
A,6098,KILLINJ,F,2010,1
A,6098,KILLINJ,F,2011,3
A,6098,KILLINJ,F,2012,1
A,6098,KILLINJ,F,2013,0
A,6098,KILLINJ,F,2014,0
A,6098,KILLINJ,F,2015,0
A,6098,KILLINJ,F,2016,3
A,6098,KILLINJ,F,2017,1
A,6098,KILLINJ,F,2018,0
A,6098,KILLINJ,F,2019,2
A,6098,KILLINJ,F,2020,0
A,6098,KILLINJ,F,2021,1
A,6098,KILLINJ,F,2022,0
A,6098,KILLINJ,F,2023,0
A,6098,KILLINJ,M,2001,0
A,6098,KILLINJ,M,2002,0
A,6098,KILLINJ,M,2003,0
A,6098,KILLINJ,M,2004,0
A,6098,KILLINJ,M,2005,0
A,6098,KILLINJ,M,2006,0
A,6098,KILLINJ,M,2007,0
A,6098,KILLINJ,M,2008,0
A,6098,KILLINJ,M,2009,0
A,6098,KILLINJ,M,2010,0
A,6098,KILLINJ,M,2011,0
A,6098,KILLINJ,M,2012,1
A,6098,KILLINJ,M,2013,0
A,6098,KILLINJ,M,2014,0
A,6098,KILLINJ,M,2015,0
A,6098,KILLINJ,M,2016,0
A,6098,KILLINJ,M,2017,0
A,6098,KILLINJ,M,2018,0
A,6098,KILLINJ,M,2019,0
A,6098,KILLINJ,M,2020,0
A,6098,KILLINJ,M,2021,1
A,6098,KILLINJ,M,2022,0
A,6098,KILLINJ,M,2023,0
A,6098,ROADACC,9,2001,0
A,6098,ROADACC,9,2002,2
A,6098,ROADACC,9,2003,1
A,6098,ROADACC,9,2004,0
A,6098,ROADACC,9,2005,0
A,6098,ROADACC,9,2006,0
A,6098,ROADACC,9,2007,1
A,6098,ROADACC,9,2008,1
A,6098,ROADACC,9,2009,1
A,6098,ROADACC,9,2010,1
A,6098,ROADACC,9,2011,1
A,6098,ROADACC,9,2012,2
A,6098,ROADACC,9,2013,0
A,6098,ROADACC,9,2014,0
A,6098,ROADACC,9,2015,0
A,6098,ROADACC,9,2016,2
A,6098,ROADACC,9,2017,1
A,6098,ROADACC,9,2018,0
A,6098,ROADACC,9,2019,2
A,6098,ROADACC,9,2020,0
A,6098,ROADACC,9,2021,1
A,6098,ROADACC,9,2022,0
A,6098,ROADACC,9,2023,0
A,6099,KILLINJ,F,2001,0
A,6099,KILLINJ,F,2002,0
A,6099,KILLINJ,F,2003,2
A,6099,KILLINJ,F,2004,1
A,6099,KILLINJ,F,2005,0
A,6099,KILLINJ,F,2006,0
A,6099,KILLINJ,F,2007,0
A,6099,KILLINJ,F,2008,3
A,6099,KILLINJ,F,2009,7
A,6099,KILLINJ,F,2010,0
A,6099,KILLINJ,F,2011,0
A,6099,KILLINJ,F,2012,0
A,6099,KILLINJ,F,2013,2
A,6099,KILLINJ,F,2014,0
A,6099,KILLINJ,F,2015,0
A,6099,KILLINJ,F,2016,1
A,6099,KILLINJ,F,2017,0
A,6099,KILLINJ,F,2018,2
A,6099,KILLINJ,F,2019,0
A,6099,KILLINJ,F,2020,0
A,6099,KILLINJ,F,2021,0
A,6099,KILLINJ,F,2022,0
A,6099,KILLINJ,F,2023,0
A,6099,KILLINJ,M,2001,0
A,6099,KILLINJ,M,2002,0
A,6099,KILLINJ,M,2003,0
A,6099,KILLINJ,M,2004,0
A,6099,KILLINJ,M,2005,0
A,6099,KILLINJ,M,2006,0
A,6099,KILLINJ,M,2007,0
A,6099,KILLINJ,M,2008,0
A,6099,KILLINJ,M,2009,2
A,6099,KILLINJ,M,2010,0
A,6099,KILLINJ,M,2011,0
A,6099,KILLINJ,M,2012,0
A,6099,KILLINJ,M,2013,0
A,6099,KILLINJ,M,2014,0
A,6099,KILLINJ,M,2015,0
A,6099,KILLINJ,M,2016,0
A,6099,KILLINJ,M,2017,0
A,6099,KILLINJ,M,2018,0
A,6099,KILLINJ,M,2019,0
A,6099,KILLINJ,M,2020,0
A,6099,KILLINJ,M,2021,0
A,6099,KILLINJ,M,2022,0
A,6099,KILLINJ,M,2023,0
A,6099,ROADACC,9,2001,0
A,6099,ROADACC,9,2002,0
A,6099,ROADACC,9,2003,2
A,6099,ROADACC,9,2004,1
A,6099,ROADACC,9,2005,0
A,6099,ROADACC,9,2006,0
A,6099,ROADACC,9,2007,0
A,6099,ROADACC,9,2008,1
A,6099,ROADACC,9,2009,1
A,6099,ROADACC,9,2010,0
A,6099,ROADACC,9,2011,0
A,6099,ROADACC,9,2012,0
A,6099,ROADACC,9,2013,1
A,6099,ROADACC,9,2014,0
A,6099,ROADACC,9,2015,0
A,6099,ROADACC,9,2016,1
A,6099,ROADACC,9,2017,0
A,6099,ROADACC,9,2018,1
A,6099,ROADACC,9,2019,0
A,6099,ROADACC,9,2020,0
A,6099,ROADACC,9,2021,0
A,6099,ROADACC,9,2022,0
A,6099,ROADACC,9,2023,0
A,6100,KILLINJ,F,2001,0
A,6100,KILLINJ,F,2002,0
A,6100,KILLINJ,F,2003,0
A,6100,KILLINJ,F,2004,0
A,6100,KILLINJ,F,2005,0
A,6100,KILLINJ,F,2006,0
A,6100,KILLINJ,F,2007,0
A,6100,KILLINJ,F,2008,0
A,6100,KILLINJ,F,2009,0
A,6100,KILLINJ,F,2010,0
A,6100,KILLINJ,F,2011,0
A,6100,KILLINJ,F,2012,0
A,6100,KILLINJ,F,2013,0
A,6100,KILLINJ,F,2014,0
A,6100,KILLINJ,F,2015,0
A,6100,KILLINJ,F,2016,0
A,6100,KILLINJ,F,2017,0
A,6100,KILLINJ,F,2018,1
A,6100,KILLINJ,F,2019,0
A,6100,KILLINJ,F,2020,0
A,6100,KILLINJ,F,2021,2
A,6100,KILLINJ,F,2022,0
A,6100,KILLINJ,F,2023,0
A,6100,KILLINJ,M,2001,0
A,6100,KILLINJ,M,2002,0
A,6100,KILLINJ,M,2003,0
