Codice Provincia/Uts,Codice Comune (numerico),Comune,Popolazione residente,Superficie (Kmq),Anno (Popolazione residente)
16,16234,Vertova,4467,15.6945,2020
16,16235,Viadanica,1118,5.4483,2020
16,16236,Vigano San Martino,1303,3.7561,2020
16,16237,Vigolo,576,12.3097,2020
16,16238,Villa d'Adda,4537,5.9822,2020
16,16239,Villa d'Almè,6587,6.486,2020
16,16240,Villa di Serio,6672,4.6029,2020
16,16241,Villa d'Ogna,1758,5.1595,2020
16,16242,Villongo,8103,6.0419,2020
16,16243,Vilminore di Scalve,1433,41.001,2020
16,16244,Zandobbio,2663,6.4317,2020
16,16245,Zanica,8602,14.9523,2020
16,16246,Zogno,8668,35.2123,2020
16,16247,Costa Serina,874,12.297,2020
16,16248,Algua,657,8.3232,2020
16,16249,Cornalba,290,9.2506,2020
16,16250,Medolago,2351,3.7995,2020
16,16251,Solza,2011,1.2277,2020
16,16252,Sant'Omobono Terme,3835,16.4334,2020
16,16253,Val Brembilla,4190,31.4376,2020
17,17001,Acquafredda,1513,9.5463,2020
17,17002,Adro,7131,14.2895,2020
17,17003,Agnosine,1636,13.5546,2020
17,17004,Alfianello,2396,13.7523,2020
17,17005,Anfo,444,23.8313,2020
17,17006,Angolo Terme,2338,30.5601,2020
17,17007,Artogne,3593,21.0191,2020
17,17008,Azzano Mella,3356,10.5695,2020
17,17009,Bagnolo Mella,12554,31.3457,2020
17,17010,Bagolino,3746,109.1983,2020
17,17011,Barbariga,2300,11.3363,2020
17,17012,Barghe,1143,5.4918,2020
17,17013,Bassano Bresciano,2326,9.4204,2020
17,17014,Bedizzole,12314,26.4434,2020
17,17015,Berlingo,2744,4.5925,2020
17,17016,Berzo Demo,1551,15.4633,2020
17,17017,Berzo Inferiore,2440,21.9148,2020
17,17018,Bienno,3760,46.8065,2020
17,17019,Bione,1313,17.287,2020
17,17020,Borgo San Giacomo,5334,29.5299,2020
17,17021,Borgosatollo,9130,8.4199,2020
17,17022,Borno,2519,30.496,2020
17,17023,Botticino,10641,18.4824,2020
17,17024,Bovegno,2040,47.9887,2020
17,17025,Bovezzo,7402,6.4114,2020
17,17026,Brandico,1707,8.3802,2020
17,17027,Braone,686,13.3567,2020
17,17028,Breno,4694,59.9347,2020
17,17029,Brescia,197304,90.3337,2020
17,17030,Brione,747,6.8968,2020
17,17031,Caino,2114,17.3082,2020
17,17032,Calcinato,13004,33.2958,2020
17,17033,Calvagese della Riviera,3585,11.7369,2020
17,17034,Calvisano,8369,44.8271,2020
17,17035,Capo di Ponte,2379,18.1074,2020
17,17036,Capovalle,346,22.9465,2020
17,17037,Capriano del Colle,4643,13.9676,2020
17,17038,Capriolo,9432,10.6009,2020
17,17039,Carpenedolo,12968,29.8418,2020
17,17040,Castegnato,8364,9.2048,2020
17,17041,Castelcovati,6683,6.1396,2020
17,17042,Castel Mella,10999,7.5285,2020
17,17043,Castenedolo,11530,26.195,2020
17,17044,Casto,1637,21.3362,2020
17,17045,Castrezzato,7459,13.6321,2020
17,17046,Cazzago San Martino,10839,22.3415,2020
17,17047,Cedegolo,1096,11.083,2020
17,17048,Cellatica,4901,6.5461,2020
17,17049,Cerveno,652,21.5525,2020
17,17050,Ceto,1793,32.3011,2020
17,17051,Cevo,831,35.4688,2020
17,17052,Chiari,19094,37.9592,2020
17,17053,Cigole,1477,9.9309,2020
17,17054,Cimbergo,534,24.713,2020
17,17055,Cividate Camuno,2725,3.3068,2020
17,17056,Coccaglio,8716,12.0465,2020
17,17057,Collebeato,4538,5.2698,2020
17,17058,Collio,2056,53.4749,2020
17,17059,Cologne,7517,13.7875,2020
17,17060,Comezzano-Cizzago,4009,15.437,2020
17,17061,Concesio,15644,19.0748,2020
17,17062,Corte Franca,7070,13.9733,2020
17,17063,Corteno Golgi,1909,82.6046,2020
17,17064,Corzano,1417,12.296,2020
17,17065,Darfo Boario Terme,15544,36.0712,2020
17,17066,Dello,5546,23.3209,2020
17,17067,Desenzano del Garda,29208,59.2622,2020
17,17068,Edolo,4443,88.9031,2020
17,17069,Erbusco,8708,16.2398,2020
17,17070,Esine,5157,30.3061,2020
17,17071,Fiesse,1985,16.0159,2020
17,17072,Flero,8871,9.8367,2020
17,17073,Gambara,4560,31.5861,2020
17,17074,Gardone Riviera,2642,21.393,2020
17,17075,Gardone Val Trompia,11407,26.6562,2020
17,17076,Gargnano,2761,76.7514,2020
17,17077,Gavardo,12258,29.7959,2020
17,17078,Ghedi,18521,60.8401,2020
17,17079,Gianico,2134,13.3811,2020
17,17080,Gottolengo,4959,29.2837,2020
17,17081,Gussago,16488,25.0891,2020
17,17082,Idro,1878,22.8902,2020
17,17083,Incudine,346,19.6657,2020
17,17084,Irma,132,4.9347,2020
17,17085,Iseo,8994,28.4194,2020
17,17086,Isorella,4075,15.3283,2020
17,17087,Lavenone,486,31.8235,2020
17,17088,Leno,14187,58.4516,2020
17,17089,Limone sul Garda,1164,23.0259,2020
17,17090,Lodrino,1631,16.4987,2020
17,17091,Lograto,3795,12.4335,2020
17,17092,Lonato del Garda,16821,68.1954,2020
17,17093,Longhena,562,3.4707,2020
17,17094,Losine,607,6.2553,2020
17,17095,Lozio,377,23.7425,2020
17,17096,Lumezzane,21669,31.7179,2020
17,17097,Maclodio,1476,5.0958,2020
17,17098,Magasa,106,19.1109,2020
17,17099,Mairano,3486,11.5281,2020
17,17100,Malegno,1978,6.8941,2020
17,17101,Malonno,3068,31.4567,2020
17,17102,Manerba del Garda,5412,36.6294,2020
17,17103,Manerbio,13216,27.8839,2020
17,17104,Marcheno,4172,22.7392,2020
17,17105,Marmentino,656,18.0348,2020
17,17106,Marone,3117,23.9307,2020
17,17107,Mazzano,12470,15.7265,2020
17,17108,Milzano,1764,8.4888,2020
17,17109,Moniga del Garda,2579,14.6529,2020
17,17110,Monno,528,31.0259,2020
17,17111,Monte Isola,1644,12.6051,2020
17,17112,Monticelli Brusati,4563,10.8908,2020
17,17113,Montichiari,26011,81.6613,2020
17,17114,Montirone,5077,10.5181,2020
17,17115,Mura,776,12.5067,2020
17,17116,Muscoline,2653,10.078,2020
17,17117,Nave,10640,27.2115,2020
17,17118,Niardo,1987,22.1574,2020
17,17119,Nuvolento,3888,7.4576,2020
17,17120,Nuvolera,4705,13.3116,2020
17,17121,Odolo,1897,6.5439,2020
17,17122,Offlaga,4078,23.0333,2020
17,17123,Ome,3185,9.8482,2020
17,17124,Ono San Pietro,973,13.7797,2020
17,17125,Orzinuovi,12349,47.8684,2020
17,17126,Orzivecchi,2416,9.9376,2020
17,17127,Ospitaletto,14620,9.2903,2020
17,17128,Ossimo,1454,14.8578,2020
17,17129,Padenghe sul Garda,4696,26.8091,2020
17,17130,Paderno Franciacorta,3620,5.608,2020
17,17131,Paisco Loveno,173,35.8656,2020
17,17132,Paitone,2148,8.0034,2020
17,17133,Palazzolo sull'Oglio,19940,23.0393,2020
17,17134,Paratico,4846,6.1816,2020
17,17135,Paspardo,587,11.1537,2020
17,17136,Passirano,6933,13.3907,2020
17,17137,Pavone del Mella,2731,11.6134,2020
17,17138,San Paolo,4442,18.8177,2020
17,17139,Pertica Alta,556,20.9152,2020
17,17140,Pertica Bassa,585,30.1258,2020
17,17141,Pezzaze,1450,21.4894,2020
17,17142,Pian Camuno,4701,10.945,2020
17,17143,Pisogne,7882,49.2273,2020
17,17144,Polaveno,2448,9.2011,2020
17,17145,Polpenazze del Garda,2691,9.1195,2020
17,17146,Pompiano,3759,15.2734,2020
17,17147,Poncarale,5182,12.6432,2020
17,17148,Ponte di Legno,1746,100.426,2020
17,17149,Pontevico,7002,29.207,2020
17,17150,Pontoglio,6872,11.0859,2020
17,17151,Pozzolengo,3553,21.3264,2020
17,17152,Pralboino,2816,17.1622,2020
17,17153,Preseglie,1497,11.4524,2020
17,17155,Prevalle,6838,9.9891,2020
17,17156,Provaglio d'Iseo,7202,16.1597,2020
17,17157,Provaglio Val Sabbia,892,14.8506,2020
17,17158,Puegnago del Garda,3483,10.9716,2020
17,17159,Quinzano d'Oglio,6185,21.4527,2020
17,17160,Remedello,3356,21.4624,2020
17,17161,Rezzato,13341,18.2064,2020
17,17162,Roccafranca,4792,19.1322,2020
17,17163,Rodengo Saiano,9753,12.8593,2020
17,17164,Roè Volciano,4341,5.8207,2020
17,17165,Roncadelle,9351,9.3899,2020
17,17166,Rovato,19189,26.0941,2020
17,17167,Rudiano,5854,9.8454,2020
17,17168,Sabbio Chiese,3946,18.4472,2020
17,17169,Sale Marasino,3299,16.5869,2020
17,17170,Salò,10494,27.3048,2020
17,17171,San Felice del Benaco,3471,20.2166,2020
17,17172,San Gervasio Bresciano,2642,10.5028,2020
17,17173,San Zeno Naviglio,4735,6.2531,2020
17,17174,Sarezzo,13199,17.679,2020
17,17175,Saviore dell'Adamello,853,84.2677,2020
17,17176,Sellero,1407,14.4711,2020
17,17177,Seniga,1442,13.5719,2020
17,17178,Serle,3039,18.4273,2020
17,17179,Sirmione,8349,26.248,2020
17,17180,Soiano del Lago,1920,5.7734,2020
17,17181,Sonico,1226,60.892,2020
17,17182,Sulzano,1915,10.4396,2020
17,17183,Tavernole sul Mella,1213,19.8075,2020
17,17184,Temù,1103,43.257,2020
17,17185,Tignale,1203,45.8569,2020
17,17186,Torbole Casaglia,6409,13.4393,2020
17,17187,Toscolano-Maderno,7593,58.1706,2020
17,17188,Travagliato,13743,17.7358,2020
17,17189,Tremosine sul Garda,2066,72.6815,2020
17,17190,Trenzano,5427,20.1018,2020
17,17191,Treviso Bresciano,520,17.7332,2020
17,17192,Urago d'Oglio,3707,10.6801,2020
17,17193,Vallio Terme,1407,14.8574,2020
17,17194,Valvestino,171,31.1204,2020
17,17195,Verolanuova,8048,25.7595,2020
17,17196,Verolavecchia,3754,21.0635,2020
17,17197,Vestone,4216,12.9638,2020
17,17198,Vezza d'Oglio,1465,54.1472,2020
17,17199,Villa Carcina,10594,14.2195,2020
17,17200,Villachiara,1360,16.865,2020
17,17201,Villanuova sul Clisi,5784,9.1011,2020
17,17202,Vione,634,35.2649,2020
17,17203,Visano,2000,11.2237,2020
17,17204,Vobarno,8199,53.2214,2020
17,17205,Zone,1022,19.6815,2020
17,17206,Piancogno,4709,14.3021,2020
18,18001,Alagna,808,8.3442,2020
18,18002,Albaredo Arnaboldi,236,8.757,2020
18,18003,Albonese,510,4.3279,2020
18,18004,Albuzzano,3571,15.4488,2020
18,18005,Arena Po,1538,22.4871,2020
18,18006,Badia Pavese,385,5.0572,2020
18,18007,Bagnaria,633,16.6641,2020
18,18008,Barbianello,867,11.7124,2020
18,18009,Bascapè,1777,13.338,2020
18,18011,Bastida Pancarana,957,12.5,2020
18,18012,Battuda,692,7.1426,2020
18,18013,Belgioioso,6165,24.6867,2020
18,18014,Bereguardo,2844,17.8636,2020
18,18015,Borgarello,2613,4.8364,2020
18,18016,Borgo Priolo,1325,28.8094,2020
18,18017,Borgoratto Mormorolo,409,16.1043,2020
18,18018,Borgo San Siro,926,17.6391,2020
18,18019,Bornasco,2647,12.9286,2020
18,18020,Bosnasco,614,4.8363,2020
18,18021,Brallo di Pregola,524,46.1441,2020
18,18022,Breme,708,18.8137,2020
18,18023,Bressana Bottarone,3434,12.6873,2020
18,18024,Broni,9545,20.8467,2020
18,18025,Calvignano,110,6.9837,2020
18,18026,Campospinoso,1074,3.6864,2020
18,18027,Candia Lomellina,1459,27.8967,2020
18,18029,Canneto Pavese,1330,5.8147,2020
18,18030,Carbonara al Ticino,1422,14.7807,2020
18,18031,Casanova Lonati,464,4.6302,2020
18,18032,Casatisma,882,5.4774,2020
18,18033,Casei Gerola,2372,24.805,2020
18,18034,Casorate Primo,8802,9.7359,2020
18,18035,Cassolnovo,6796,31.7358,2020
18,18036,Castana,721,5.2772,2020
18,18037,Casteggio,6552,17.6617,2020
18,18038,Castelletto di Branduzzo,971,11.7724,2020
18,18039,Castello d'Agogna,1067,10.7444,2020
18,18040,Castelnovetto,542,18.2141,2020
18,18041,Cava Manara,6598,17.259,2020
18,18042,Cecima,229,10.1244,2020
18,18043,Ceranova,2249,4.5977,2020
18,18044,Ceretto Lomellina,178,7.3786,2020
18,18045,Cergnago,698,13.5598,2020
18,18046,Certosa di Pavia,5407,10.8579,2020
18,18047,Cervesina,1129,12.4109,2020
18,18048,Chignolo Po,3915,23.3884,2020
18,18049,Cigognola,1303,7.8757,2020
18,18050,Cilavegna,5333,18.0511,2020
18,18051,Codevilla,946,12.9551,2020
18,18052,Confienza,1561,26.8065,2020
18,18053,Copiano,1734,4.3401,2020
18,18054,Corana,762,12.871,2020
18,18057,Corvino San Quirico,977,4.3728,2020
18,18058,Costa de' Nobili,381,11.8242,2020
18,18059,Cozzo,369,17.6095,2020
18,18060,Cura Carpignano,4881,11.0854,2020
18,18061,Dorno,4522,30.5665,2020
18,18062,Ferrera Erbognone,1079,19.1708,2020
18,18063,Filighera,811,8.2478,2020
18,18064,Fortunago,356,17.8248,2020
18,18065,Frascarolo,1107,24.1753,2020
18,18066,Galliavola,176,9.2313,2020
18,18067,Gambarana,203,11.7761,2020
18,18068,Gambolò,9649,51.703,2020
18,18069,Garlasco,9443,39.176,2020
18,18071,Gerenzago,1388,5.4113,2020
18,18072,Giussago,5229,24.7226,2020
18,18073,Godiasco Salice Terme,3182,20.6103,2020
18,18074,Golferenzo,182,4.4207,2020
18,18075,Gravellona Lomellina,2703,20.3439,2020
18,18076,Gropello Cairoli,4343,26.216,2020
18,18077,Inverno e Monteleone,1460,9.6414,2020
18,18078,Landriano,6420,15.5872,2020
18,18079,Langosco,367,15.8206,2020
18,18080,Lardirago,1139,5.3416,2020
18,18081,Linarolo,2817,13.166,2020
18,18082,Lirio,130,1.7457,2020
18,18083,Lomello,2042,22.3585,2020
18,18084,Lungavilla,2445,6.8204,2020
18,18085,Magherno,1733,5.2532,2020
18,18086,Marcignago,2467,10.1177,2020
18,18087,Marzano,1663,9.2895,2020
18,18088,Mede,6281,32.8944,2020
18,18089,Menconico,344,28.1384,2020
18,18090,Mezzana Bigli,1026,19.0204,2020
18,18091,Mezzana Rabattone,469,7.0642,2020
18,18092,Mezzanino,1341,12.5106,2020
18,18093,Miradolo Terme,3643,9.5559,2020
18,18094,Montalto Pavese,872,19.0651,2020
18,18095,Montebello della Battaglia,1512,15.7416,2020
18,18096,Montecalvo Versiggia,524,11.4035,2020
18,18097,Montescano,419,2.4046,2020
18,18098,Montesegale,258,14.9744,2020
18,18099,Monticelli Pavese,659,20.1925,2020
18,18100,Montù Beccaria,1623,15.4933,2020
18,18101,Mornico Losana,600,8.2991,2020
18,18102,Mortara,15395,51.9694,2020
18,18103,Nicorvo,296,8.0764,2020
18,18104,Olevano di Lomellina,727,15.381,2020
18,18105,Oliva Gessi,163,3.9101,2020
18,18106,Ottobiano,1068,24.9793,2020
18,18107,Palestro,1829,18.8064,2020
18,18108,Pancarana,308,6.1018,2020
18,18109,Parona,1838,9.3012,2020
18,18110,Pavia,71122,63.2453,2020
18,18111,Pietra de' Giorgi,778,11.2007,2020
18,18112,Pieve Albignola,849,18.153,2020
18,18113,Pieve del Cairo,1745,25.1059,2020
18,18114,Pieve Porto Morone,2580,16.3963,2020
18,18115,Pinarolo Po,1666,11.3078,2020
18,18116,Pizzale,693,7.0903,2020
18,18117,Ponte Nizza,760,22.9572,2020
18,18118,Portalbera,1441,4.4798,2020
18,18119,Rea,402,2.1597,2020
18,18120,Redavalle,1032,5.4149,2020
18,18121,Retorbido,1546,11.6677,2020
18,18122,Rivanazzano Terme,5169,28.9155,2020
18,18123,Robbio,5733,40.5407,2020
18,18124,Robecco Pavese,531,6.9345,2020
18,18125,Rocca de' Giorgi,68,10.4966,2020
18,18126,Rocca Susella,208,12.7641,2020
18,18127,Rognano,638,9.3647,2020
18,18128,Romagnese,618,29.7174,2020
18,18129,Roncaro,1533,5.051,2020
18,18130,Rosasco,543,19.5525,2020
18,18131,Rovescala,870,8.4128,2020
18,18133,San Cipriano Po,477,8.5045,2020
18,18134,San Damiano al Colle,633,6.4309,2020
18,18135,San Genesio ed Uniti,3968,9.2687,2020
18,18136,San Giorgio di Lomellina,1034,25.4521,2020
18,18137,San Martino Siccomario,6416,14.2906,2020
18,18138,Sannazzaro de' Burgondi,5149,23.3323,2020
18,18139,Santa Cristina e Bissone,1881,22.4207,2020
18,18140,Santa Giuletta,1548,11.5912,2020
18,18141,Sant'Alessio con Vialone,962,6.5572,2020
18,18142,Santa Margherita di Staffora,448,36.9011,2020
18,18143,Santa Maria della Versa,2296,18.4738,2020
18,18144,Sant'Angelo Lomellina,798,10.4973,2020
18,18145,San Zenone al Po,553,6.8927,2020
18,18146,Sartirana Lomellina,1491,29.5419,2020
18,18147,Scaldasole,870,11.5741,2020
18,18148,Semiana,206,9.7208,2020
18,18149,Silvano Pietra,656,13.6711,2020
18,18150,Siziano,6351,11.7879,2020
18,18151,Sommo,1152,14.8724,2020
18,18152,Spessa,536,12.2314,2020
18,18153,Stradella,11448,18.8352,2020
18,18154,Suardi,600,9.848,2020
18,18155,Torrazza Coste,1559,16.2281,2020
18,18156,Torre Beretti e Castellaro,531,17.66,2020
18,18157,Torre d'Arese,935,4.4934,2020
18,18158,Torre de' Negri,315,4.0091,2020
18,18159,Torre d'Isola,2396,16.4385,2020
18,18160,Torrevecchia Pia,3498,16.5019,2020
18,18161,Torricella Verzate,823,3.6271,2020
18,18162,Travacò Siccomario,4450,17.0449,2020
18,18163,Trivolzio,2316,3.8312,2020
18,18164,Tromello,3640,35.4982,2020
18,18165,Trovo,1023,8.1549,2020
18,18166,Val di Nizza,588,29.6826,2020
18,18167,Valeggio,199,9.8538,2020
18,18168,Valle Lomellina,2095,27.2357,2020
18,18169,Valle Salimbene,1470,7.1611,2020
18,18171,Varzi,3024,57.615,2020
18,18172,Velezzo Lomellina,96,8.1723,2020
18,18173,Vellezzo Bellini,3315,8.1961,2020
18,18174,Verretto,372,2.7086,2020
18,18175,Verrua Po,1214,11.4404,2020
18,18176,Vidigulfo,6542,16.1425,2020
18,18177,Vigevano,62340,81.3639,2020
18,18178,Villa Biscossi,63,4.8781,2020
18,18179,Villanova d'Ardenghi,772,6.6085,2020
18,18180,Villanterio,3271,14.7674,2020
18,18181,Vistarino,1523,9.4896,2020
18,18182,Voghera,38435,63.4415,2020
18,18183,Volpara,125,3.773,2020
18,18184,Zavattarello,965,28.4013,2020
18,18185,Zeccone,1674,5.5293,2020
18,18186,Zeme,1003,24.5828,2020
18,18187,Zenevredo,477,5.4037,2020
18,18188,Zerbo,394,6.3614,2020
18,18189,Zerbolò,1684,37.1915,2020
18,18190,Zinasco,3084,29.7366,2020
18,18191,Cornale e Bastida,831,3.8218,2020
18,18192,Corteolona e Genzone,2533,14.0864,2020
18,18193,Colli Verdi,1035,41.2469,2020
19,19001,Acquanegra Cremonese,1133,9.2161,2020
19,19002,Agnadello,3855,12.0775,2020
19,19003,Annicco,1962,19.1983,2020
19,19004,Azzanello,592,11.121,2020
19,19005,Bagnolo Cremasco,4900,10.3878,2020
19,19006,Bonemerse,1457,5.9007,2020
19,19007,Bordolano,570,8.1424,2020
19,19009,Calvatone,1165,13.6997,2020
19,19010,Camisano,1213,10.9506,2020
19,19011,Campagnola Cremasca,678,4.6407,2020
19,19012,Capergnanica,2165,6.8381,2020
19,19013,Cappella Cantone,545,13.1471,2020
19,19014,Cappella de' Picenardi,413,14.1977,2020
19,19015,Capralba,2271,13.4543,2020
19,19016,Casalbuttano ed Uniti,3692,22.875,2020
19,19017,Casale Cremasco-Vidolasco,1821,9.1935,2020
19,19018,Casaletto Ceredano,1137,6.518,2020
19,19019,Casaletto di Sopra,529,8.657,2020
19,19020,Casaletto Vaprio,1760,5.4019,2020
19,19021,Casalmaggiore,15022,64.5301,2020
19,19022,Casalmorano,1579,12.2823,2020
19,19023,Casteldidone,575,10.7893,2020
19,19024,Castel Gabbiano,455,5.7876,2020
19,19025,Castelleone,9292,45.0774,2020
19,19026,Castelverde,5583,30.8909,2020
19,19027,Castelvisconti,299,9.7571,2020
19,19028,Cella Dati,486,18.9178,2020
19,19029,Chieve,2264,6.1934,2020
19,19030,Cicognolo,904,6.9629,2020
19,19031,Cingia de' Botti,1147,14.3599,2020
19,19032,Corte de' Cortesi con Cignone,1032,12.8526,2020
19,19033,Corte de' Frati,1317,20.1264,2020
19,19034,Credera Rubbiano,1557,14.1284,2020
19,19035,Crema,34210,34.5182,2020
19,19036,Cremona,71223,70.4916,2020
19,19037,Cremosano,1729,5.7577,2020
19,19038,Crotta d'Adda,639,12.9377,2020
19,19039,Cumignano sul Naviglio,415,6.774,2020
19,19040,Derovere,300,9.9906,2020
19,19041,Dovera,3750,20.6525,2020
19,19043,Fiesco,1186,8.1938,2020
19,19044,Formigara,1008,12.643,2020
19,19045,Gabbioneta-Binanuova,866,15.7072,2020
19,19046,Gadesco-Pieve Delmona,1917,17.1013,2020
19,19047,Genivolta,1132,18.5732,2020
19,19048,Gerre de' Caprioli,1331,7.7187,2020
19,19049,Gombito,630,9.2764,2020
19,19050,Grontardo,1500,12.2582,2020
19,19051,Grumello Cremonese ed Uniti,1694,22.2897,2020
19,19052,Gussola,2630,25.2261,2020
19,19053,Isola Dovarese,1099,9.4655,2020
19,19054,Izano,1948,6.1916,2020
19,19055,Madignano,2773,10.7616,2020
19,19056,Malagnino,1716,10.8226,2020
19,19057,Martignana di Po,2054,14.9198,2020
19,19058,Monte Cremasco,2257,2.3428,2020
19,19059,Montodine,2454,11.3943,2020
19,19060,Moscazzano,721,8.1532,2020
19,19061,Motta Baluffi,824,16.4676,2020
19,19062,Offanengo,5965,12.5835,2020
19,19063,Olmeneta,917,9.1826,2020
19,19064,Ostiano,2764,19.489,2020
19,19065,Paderno Ponchielli,1331,23.9619,2020
19,19066,Palazzo Pignano,3774,8.8208,2020
19,19067,Pandino,8871,22.2953,2020
19,19068,Persico Dosimo,3322,20.6076,2020
19,19069,Pescarolo ed Uniti,1514,16.5434,2020
19,19070,Pessina Cremonese,587,22.0166,2020
19,19072,Pianengo,2510,5.7631,2020
19,19073,Pieranica,1111,2.7288,2020
19,19074,Pieve d'Olmi,1252,19.4371,2020
19,19075,Pieve San Giacomo,1581,14.85,2020
19,19076,Pizzighettone,6301,32.061,2020
19,19077,Pozzaglio ed Uniti,1416,20.7673,2020
19,19078,Quintano,890,2.8622,2020
19,19079,Ricengo,1746,12.5383,2020
19,19080,Ripalta Arpina,993,6.9564,2020
19,19081,Ripalta Cremasca,3384,11.7794,2020
19,19082,Ripalta Guerina,526,2.9739,2020
19,19083,Rivarolo del Re ed Uniti,1842,27.3332,2020
19,19084,Rivolta d'Adda,8044,30.4011,2020
19,19085,Robecco d'Oglio,2252,17.8503,2020
19,19086,Romanengo,3121,15.047,2020
19,19087,Salvirola,1137,7.3647,2020
19,19088,San Bassano,2096,13.9264,2020
19,19089,San Daniele Po,1280,22.6817,2020
19,19090,San Giovanni in Croce,1894,16.2144,2020
19,19091,San Martino del Lago,393,10.3799,2020
19,19092,Scandolara Ravara,1316,17.0761,2020
19,19093,Scandolara Ripa d'Oglio,522,5.7202,2020
19,19094,Sergnano,3488,12.3092,2020
19,19095,Sesto ed Uniti,3195,26.4937,2020
19,19096,Solarolo Rainerio,907,11.4254,2020
19,19097,Soncino,7557,45.3201,2020
19,19098,Soresina,8711,28.568,2020
19,19099,Sospiro,3007,18.9595,2020
19,19100,Spinadesco,1495,17.2122,2020
19,19101,Spineda,600,10.1073,2020
19,19102,Spino d'Adda,6855,20.0196,2020
19,19103,Stagno Lombardo,1436,40.1949,2020
19,19104,Ticengo,415,7.9819,2020
19,19105,Torlino Vimercati,488,5.7693,2020
19,19106,Tornata,442,10.1654,2020
19,19107,Torre de' Picenardi,2061,34.2286,2020
19,19108,Torricella del Pizzo,584,23.2227,2020
19,19109,Trescore Cremasco,2766,5.9179,2020
19,19110,Trigolo,1632,16.061,2020
19,19111,Vaiano Cremasco,3590,6.1516,2020
19,19112,Vailate,4504,9.6926,2020
19,19113,Vescovato,3753,17.4365,2020
19,19114,Volongo,463,8.1205,2020
19,19115,Voltido,338,12.2425,2020
19,19116,Piadena Drizzona,3927,31.6906,2020
20,20001,Acquanegra sul Chiese,2775,28.0142,2020
20,20002,Asola,10009,73.4814,2020
20,20003,Bagnolo San Vito,5817,49.2032,2020
20,20007,Bozzolo,4060,18.8219,2020
20,20008,Canneto sull'Oglio,4194,25.8665,2020
20,20010,Casalmoro,2184,13.6958,2020
20,20011,Casaloldo,2677,16.8495,2020
20,20012,Casalromano,1472,12.0306,2020
20,20013,Castelbelforte,3266,22.342,2020
20,20014,Castel d'Ario,4519,22.578,2020
20,20015,Castel Goffredo,12628,42.4042,2020
20,20016,Castellucchio,5176,46.3392,2020
20,20017,Castiglione delle Stiviere,23483,42.0224,2020
20,20018,Cavriana,3761,36.9097,2020
20,20019,Ceresara,2538,37.3082,2020
20,20020,Commessaggio,1089,11.6487,2020
20,20021,Curtatone,14728,67.4705,2020
20,20022,Dosolo,3304,25.5363,2020
20,20024,Gazoldo degli Ippoliti,3000,13.0314,2020
20,20025,Gazzuolo,2137,22.4871,2020
20,20026,Goito,10028,79.2204,2020
20,20027,Gonzaga,8758,49.8828,2020
20,20028,Guidizzolo,5962,22.3782,2020
20,20029,Magnacavallo,1446,28.2002,2020
20,20030,Mantova,48755,63.8062,2020
20,20031,Marcaria,6374,89.7889,2020
20,20032,Mariana Mantovana,785,8.9126,2020
20,20033,Marmirolo,7673,42.0156,2020
20,20034,Medole,4120,25.7286,2020
20,20035,Moglia,5327,31.8488,2020
20,20036,Monzambano,4929,30.0185,2020
20,20037,Motteggiana,2443,24.7898,2020
20,20038,Ostiglia,6621,39.8312,2020
20,20039,Pegognaga,6921,46.5686,2020
20,20041,Piubega,1704,16.5877,2020
20,20042,Poggio Rusco,6462,42.2867,2020
20,20043,Pomponesco,1661,12.5587,2020
20,20044,Ponti sul Mincio,2336,11.72,2020
20,20045,Porto Mantovano,16481,37.443,2020
20,20046,Quingentole,1057,14.3788,2020
20,20047,Quistello,5315,45.4336,2020
