Codice Ripartizione geografica,Codice Regione,Codice Provincia/Uts,Codice Comune (alfanumerico),Codice Comune (numerico),Comune,Comune (dizione straniera),Sigla automobilistica,Capoluogo di Provincia/Uts,Capoluogo di Regione,Popolazione legale,Anno Censimento,Superficie (Kmq),Anno (Superficie),Popolazione residente,Anno (Popolazione residente),TIME_PERIOD,Codice Provincia (Storico)
1,3,15,15159,15159,Opera,,MI,0,0,13373.0,2001,"7,6385",2004,13245,2004,2004,
1,3,15,15161,15161,Ornago,,MI,0,0,3440.0,2001,"5,8844",2004,3724,2004,2004,
1,3,15,15164,15164,Ossona,,MI,0,0,3757.0,2001,"5,9857",2004,3931,2004,2004,
1,3,15,15165,15165,Ozzero,,MI,0,0,1347.0,2001,"10,9731",2004,1331,2004,2004,
1,3,15,15166,15166,Paderno Dugnano,,MI,0,0,45444.0,2001,"14,1049",2004,45936,2004,2004,
1,3,15,15167,15167,Pantigliate,,MI,0,0,5154.0,2001,"5,6200",2004,5516,2004,2004,
1,3,15,15168,15168,Parabiago,,MI,0,0,23950.0,2001,"14,2925",2004,24344,2004,2004,
1,3,15,15169,15169,Paullo,,MI,0,0,10108.0,2001,"8,8210",2004,10211,2004,2004,
1,3,15,15170,15170,Pero,,MI,0,0,10373.0,2001,"4,9782",2004,10279,2004,2004,
1,3,15,15171,15171,Peschiera Borromeo,,MI,0,0,20264.0,2001,"23,2212",2004,21143,2004,2004,
1,3,15,15172,15172,Pessano con Bornago,,MI,0,0,8309.0,2001,"6,6624",2004,8719,2004,2004,
1,3,15,15173,15173,Pieve Emanuele,,MI,0,0,15759.0,2001,"12,9138",2004,15500,2004,2004,
1,3,15,15175,15175,Pioltello,,MI,0,0,31936.0,2001,"13,0936",2004,32287,2004,2004,
1,3,15,15176,15176,Pogliano Milanese,,MI,0,0,7828.0,2001,"4,7848",2004,8187,2004,2004,
1,3,15,15177,15177,Pozzo d'Adda,,MI,0,0,3515.0,2001,"4,1648",2004,3831,2004,2004,
1,3,15,15178,15178,Pozzuolo Martesana,,MI,0,0,7233.0,2001,"12,1394",2004,7558,2004,2004,
1,3,15,15179,15179,Pregnana Milanese,,MI,0,0,5985.0,2001,"5,0744",2004,5908,2004,2004,
1,3,15,15180,15180,Renate,,MI,0,0,3731.0,2001,"2,9065",2004,3849,2004,2004,
1,3,15,15181,15181,Rescaldina,,MI,0,0,13025.0,2001,"8,0299",2004,13260,2004,2004,
1,3,15,15182,15182,Rho,,MI,0,0,50246.0,2001,"22,2430",2004,50173,2004,2004,
1,3,15,15183,15183,Robecchetto con Induno,,MI,0,0,4320.0,2001,"13,9267",2004,4704,2004,2004,
1,3,15,15184,15184,Robecco sul Naviglio,,MI,0,0,6174.0,2001,"19,7842",2004,6428,2004,2004,
1,3,15,15185,15185,Rodano,,MI,0,0,4325.0,2001,"13,0738",2004,4192,2004,2004,
1,3,15,15186,15186,Roncello,,MI,0,0,2354.0,2001,"3,1611",2004,2523,2004,2004,
1,3,15,15187,15187,Ronco Briantino,,MI,0,0,3087.0,2001,"2,9685",2004,3205,2004,2004,
1,3,15,15188,15188,Rosate,,MI,0,0,4717.0,2001,"18,6816",2004,5173,2004,2004,
1,3,15,15189,15189,Rozzano,,MI,0,0,37207.0,2001,"12,2429",2004,37741,2004,2004,
1,3,15,15191,15191,San Colombano al Lambro,,MI,0,0,7258.0,2001,"16,5050",2004,7502,2004,2004,
1,3,15,15192,15192,San Donato Milanese,,MI,0,0,32354.0,2001,"12,8762",2004,32298,2004,2004,
1,3,15,15194,15194,San Giorgio su Legnano,,MI,0,0,6173.0,2001,"2,2001",2004,6306,2004,2004,
1,3,15,15195,15195,San Giuliano Milanese,,MI,0,0,31295.0,2001,"30,8285",2004,33022,2004,2004,
1,3,15,15200,15200,Santo Stefano Ticino,,MI,0,0,3870.0,2001,"4,9662",2004,3870,2004,2004,
1,3,15,15201,15201,San Vittore Olona,,MI,0,0,7437.0,2001,"3,5010",2004,8009,2004,2004,
1,3,15,15202,15202,San Zenone al Lambro,,MI,0,0,3446.0,2001,"7,2354",2004,3796,2004,2004,
1,3,15,15204,15204,Sedriano,,MI,0,0,10197.0,2001,"7,7529",2004,10696,2004,2004,
1,3,15,15205,15205,Segrate,,MI,0,0,33199.0,2001,"17,4880",2004,32941,2004,2004,
1,3,15,15206,15206,Senago,,MI,0,0,18899.0,2001,"8,5956",2004,19770,2004,2004,
1,3,15,15208,15208,Seregno,,MI,0,0,39206.0,2001,"13,0449",2004,39594,2004,2004,
1,3,15,15209,15209,Sesto San Giovanni,,MI,0,0,78850.0,2001,"11,6996",2004,79527,2004,2004,
1,3,15,15210,15210,Settala,,MI,0,0,5790.0,2001,"17,4264",2004,6456,2004,2004,
1,3,15,15211,15211,Settimo Milanese,,MI,0,0,17134.0,2001,"10,7190",2004,17572,2004,2004,
1,3,15,15212,15212,Seveso,,MI,0,0,18728.0,2001,"7,4024",2004,19585,2004,2004,
1,3,15,15213,15213,Solaro,,MI,0,0,12026.0,2001,"6,6760",2004,12803,2004,2004,
1,3,15,15216,15216,Sovico,,MI,0,0,7043.0,2001,"3,2630",2004,7315,2004,2004,
1,3,15,15217,15217,Sulbiate,,MI,0,0,3305.0,2001,"5,2018",2004,3444,2004,2004,
1,3,15,15219,15219,Trezzano Rosa,,MI,0,0,3760.0,2001,"3,4356",2004,3968,2004,2004,
1,3,15,15220,15220,Trezzano sul Naviglio,,MI,0,0,18114.0,2001,"10,7662",2004,18773,2004,2004,
1,3,15,15221,15221,Trezzo sull'Adda,,MI,0,0,11596.0,2001,"13,0534",2004,12007,2004,2004,
1,3,15,15222,15222,Tribiano,,MI,0,0,2234.0,2001,"6,9374",2004,2484,2004,2004,
1,3,15,15223,15223,Triuggio,,MI,0,0,7674.0,2001,"8,3930",2004,8072,2004,2004,
1,3,15,15224,15224,Truccazzano,,MI,0,0,4353.0,2001,"21,9837",2004,4824,2004,2004,
1,3,15,15226,15226,Turbigo,,MI,0,0,7225.0,2001,"8,5188",2004,7471,2004,2004,
1,3,15,15227,15227,Usmate Velate,,MI,0,0,8657.0,2001,"9,7508",2004,9131,2004,2004,
1,3,15,15229,15229,Vanzago,,MI,0,0,6783.0,2001,"6,0499",2004,7656,2004,2004,
1,3,15,15230,15230,Vaprio d'Adda,,MI,0,0,6636.0,2001,"7,1545",2004,6894,2004,2004,
1,3,15,15231,15231,Varedo,,MI,0,0,12642.0,2001,"4,8480",2004,12597,2004,2004,
1,3,15,15232,15232,Vedano al Lambro,,MI,0,0,7649.0,2001,"1,9793",2004,7683,2004,2004,
1,3,15,15233,15233,Veduggio con Colzano,,MI,0,0,4249.0,2001,"3,5554",2004,4347,2004,2004,
1,3,15,15234,15234,Verano Brianza,,MI,0,0,8859.0,2001,"3,5334",2004,8944,2004,2004,
1,3,15,15235,15235,Vermezzo,,MI,0,0,3091.0,2001,"6,3090",2004,3534,2004,2004,
1,3,15,15236,15236,Vernate,,MI,0,0,2345.0,2001,"14,6542",2004,2598,2004,2004,
1,3,15,15237,15237,Vignate,,MI,0,0,7854.0,2001,"8,5517",2004,8190,2004,2004,
1,3,15,15239,15239,Villasanta,,MI,0,0,12951.0,2001,"4,8647",2004,13161,2004,2004,
1,3,15,15241,15241,Vimercate,,MI,0,0,25536.0,2001,"20,7166",2004,25533,2004,2004,
1,3,15,15242,15242,Vimodrone,,MI,0,0,13868.0,2001,"4,7483",2004,13747,2004,2004,
1,3,15,15243,15243,Vittuone,,MI,0,0,7526.0,2001,"6,1334",2004,8216,2004,2004,
1,3,15,15244,15244,Vizzolo Predabissi,,MI,0,0,4023.0,2001,"5,6505",2004,4087,2004,2004,
1,3,15,15246,15246,Zelo Surrigone,,MI,0,0,1110.0,2001,"4,4278",2004,1185,2004,2004,
1,3,15,15247,15247,Zibido San Giacomo,,MI,0,0,5415.0,2001,"24,5779",2004,5543,2004,2004,
1,3,15,15248,15248,Villa Cortese,,MI,0,0,6113.0,2001,"3,5513",2004,6109,2004,2004,
1,3,15,15249,15249,Vanzaghello,,MI,0,0,4883.0,2001,"5,5630",2004,5070,2004,2004,
1,3,15,15250,15250,Baranzate,,MI,0,0,,2001,"2,7607",2004,10732,2004,2004,
1,3,16,16001,16001,Adrara San Martino,,BG,0,0,1908.0,2001,"12,6055",2004,1980,2004,2004,
1,3,16,16002,16002,Adrara San Rocco,,BG,0,0,804.0,2001,"9,2249",2004,838,2004,2004,
1,3,16,16003,16003,Albano Sant'Alessandro,,BG,0,0,6756.0,2001,"5,3527",2004,7109,2004,2004,
1,3,16,16004,16004,Albino,,BG,0,0,16394.0,2001,"31,8094",2004,17108,2004,2004,
1,3,16,16005,16005,Almè,,BG,0,0,5740.0,2001,"2,0154",2004,5789,2004,2004,
1,3,16,16006,16006,Almenno San Bartolomeo,,BG,0,0,4916.0,2001,"10,6065",2004,5390,2004,2004,
1,3,16,16007,16007,Almenno San Salvatore,,BG,0,0,5788.0,2001,"4,7305",2004,5855,2004,2004,
1,3,16,16008,16008,Alzano Lombardo,,BG,0,0,12068.0,2001,"13,6709",2004,12635,2004,2004,
1,3,16,16009,16009,Ambivere,,BG,0,0,2250.0,2001,"3,2949",2004,2257,2004,2004,
1,3,16,16010,16010,Antegnate,,BG,0,0,2368.0,2001,"9,7270",2004,2629,2004,2004,
1,3,16,16011,16011,Arcene,,BG,0,0,4347.0,2001,"4,3472",2004,4499,2004,2004,
1,3,16,16012,16012,Ardesio,,BG,0,0,3702.0,2001,"54,4369",2004,3766,2004,2004,
1,3,16,16013,16013,Arzago d'Adda,,BG,0,0,2285.0,2001,"9,3077",2004,2537,2004,2004,
1,3,16,16014,16014,Averara,,BG,0,0,202.0,2001,"10,6932",2004,194,2004,2004,
1,3,16,16015,16015,Aviatico,,BG,0,0,488.0,2001,"8,4898",2004,500,2004,2004,
1,3,16,16016,16016,Azzano San Paolo,,BG,0,0,6769.0,2001,"4,3078",2004,7282,2004,2004,
1,3,16,16017,16017,Azzone,,BG,0,0,490.0,2001,"17,2892",2004,461,2004,2004,
1,3,16,16018,16018,Bagnatica,,BG,0,0,3628.0,2001,"6,5491",2004,3904,2004,2004,
1,3,16,16019,16019,Barbata,,BG,0,0,607.0,2001,"7,9806",2004,617,2004,2004,
1,3,16,16020,16020,Bariano,,BG,0,0,3977.0,2001,"7,0745",2004,4166,2004,2004,
1,3,16,16021,16021,Barzana,,BG,0,0,1562.0,2001,"2,0807",2004,1632,2004,2004,
1,3,16,16022,16022,Bedulita,,BG,0,0,710.0,2001,"4,2680",2004,742,2004,2004,
1,3,16,16023,16023,Berbenno,,BG,0,0,2368.0,2001,"6,1447",2004,2396,2004,2004,
1,3,16,16024,16024,Bergamo,,BG,1,0,113143.0,2001,"40,1066",2004,114302,2004,2004,
1,3,16,16025,16025,Berzo San Fermo,,BG,0,0,1142.0,2001,"5,8641",2004,1184,2004,2004,
1,3,16,16026,16026,Bianzano,,BG,0,0,521.0,2001,"6,6704",2004,551,2004,2004,
1,3,16,16027,16027,Blello,,BG,0,0,94.0,2001,"2,2008",2004,92,2004,2004,
1,3,16,16028,16028,Bolgare,,BG,0,0,4200.0,2001,"8,5912",2004,4652,2004,2004,
1,3,16,16029,16029,Boltiere,,BG,0,0,4181.0,2001,"4,2082",2004,4671,2004,2004,
1,3,16,16030,16030,Bonate Sopra,,BG,0,0,6238.0,2001,"6,1510",2004,6940,2004,2004,
1,3,16,16031,16031,Bonate Sotto,,BG,0,0,5429.0,2001,"6,4678",2004,5874,2004,2004,
1,3,16,16032,16032,Borgo di Terzo,,BG,0,0,933.0,2001,"1,8306",2004,1079,2004,2004,
1,3,16,16033,16033,Bossico,,BG,0,0,997.0,2001,"7,0906",2004,1019,2004,2004,
1,3,16,16034,16034,Bottanuco,,BG,0,0,4567.0,2001,"5,7727",2004,4816,2004,2004,
1,3,16,16035,16035,Bracca,,BG,0,0,755.0,2001,"5,4653",2004,841,2004,2004,
1,3,16,16036,16036,Branzi,,BG,0,0,761.0,2001,"26,1864",2004,774,2004,2004,
1,3,16,16037,16037,Brembate,,BG,0,0,7180.0,2001,"5,5358",2004,7608,2004,2004,
1,3,16,16038,16038,Brembate di Sopra,,BG,0,0,6741.0,2001,"4,1319",2004,7121,2004,2004,
1,3,16,16039,16039,Brembilla,,BG,0,0,4274.0,2001,"21,2698",2004,4304,2004,2004,
1,3,16,16040,16040,Brignano Gera d'Adda,,BG,0,0,4773.0,2001,"12,1106",2004,4909,2004,2004,
1,3,16,16041,16041,Brumano,,BG,0,0,86.0,2001,"8,1425",2004,108,2004,2004,
1,3,16,16042,16042,Brusaporto,,BG,0,0,4168.0,2001,"4,9947",2004,4522,2004,2004,
1,3,16,16043,16043,Calcinate,,BG,0,0,4665.0,2001,"15,0832",2004,5272,2004,2004,
1,3,16,16044,16044,Calcio,,BG,0,0,4799.0,2001,"15,6677",2004,5021,2004,2004,
1,3,16,16046,16046,Calusco d'Adda,,BG,0,0,8052.0,2001,"8,3336",2004,8016,2004,2004,
1,3,16,16047,16047,Calvenzano,,BG,0,0,3447.0,2001,"6,7239",2004,3623,2004,2004,
1,3,16,16048,16048,Camerata Cornello,,BG,0,0,594.0,2001,"12,9440",2004,593,2004,2004,
1,3,16,16049,16049,Canonica d'Adda,,BG,0,0,3685.0,2001,"3,2162",2004,3841,2004,2004,
1,3,16,16050,16050,Capizzone,,BG,0,0,1194.0,2001,"4,6789",2004,1280,2004,2004,
1,3,16,16051,16051,Capriate San Gervasio,,BG,0,0,7252.0,2001,"5,7811",2004,7568,2004,2004,
1,3,16,16052,16052,Caprino Bergamasco,,BG,0,0,2823.0,2001,"8,7838",2004,2930,2004,2004,
1,3,16,16053,16053,Caravaggio,,BG,0,0,14109.0,2001,"33,3883",2004,14766,2004,2004,
1,3,16,16055,16055,Carobbio degli Angeli,,BG,0,0,3317.0,2001,"6,8209",2004,3904,2004,2004,
1,3,16,16056,16056,Carona,,BG,0,0,383.0,2001,"44,1535",2004,387,2004,2004,
1,3,16,16057,16057,Carvico,,BG,0,0,4141.0,2001,"4,5891",2004,4366,2004,2004,
1,3,16,16058,16058,Casazza,,BG,0,0,3478.0,2001,"7,1132",2004,3616,2004,2004,
1,3,16,16059,16059,Casirate d'Adda,,BG,0,0,3359.0,2001,"10,1746",2004,3627,2004,2004,
1,3,16,16060,16060,Casnigo,,BG,0,0,3453.0,2001,"13,6219",2004,3325,2004,2004,
1,3,16,16061,16061,Cassiglio,,BG,0,0,107.0,2001,"13,6773",2004,117,2004,2004,
1,3,16,16062,16062,Castelli Calepio,,BG,0,0,8936.0,2001,"10,1527",2004,9210,2004,2004,
1,3,16,16063,16063,Castel Rozzone,,BG,0,0,2545.0,2001,"1,7066",2004,2681,2004,2004,
1,3,16,16064,16064,Castione della Presolana,,BG,0,0,3291.0,2001,"42,5001",2004,3381,2004,2004,
1,3,16,16065,16065,Castro,,BG,0,0,1416.0,2001,"2,5891",2004,1475,2004,2004,
1,3,16,16066,16066,Cavernago,,BG,0,0,1667.0,2001,"7,6516",2004,1903,2004,2004,
1,3,16,16067,16067,Cazzano Sant'Andrea,,BG,0,0,1402.0,2001,"2,0244",2004,1459,2004,2004,
1,3,16,16068,16068,Cenate Sopra,,BG,0,0,2082.0,2001,"6,9724",2004,2264,2004,2004,
1,3,16,16069,16069,Cenate Sotto,,BG,0,0,2670.0,2001,"4,6167",2004,2946,2004,2004,
1,3,16,16070,16070,Cene,,BG,0,0,3931.0,2001,"8,5992",2004,4043,2004,2004,
1,3,16,16071,16071,Cerete,,BG,0,0,1378.0,2001,"14,0705",2004,1534,2004,2004,
1,3,16,16072,16072,Chignolo d'Isola,,BG,0,0,2702.0,2001,"5,5456",2004,2861,2004,2004,
1,3,16,16073,16073,Chiuduno,,BG,0,0,5051.0,2001,"6,8847",2004,5330,2004,2004,
1,3,16,16074,16074,Cisano Bergamasco,,BG,0,0,5605.0,2001,"7,8160",2004,5844,2004,2004,
1,3,16,16075,16075,Ciserano,,BG,0,0,4925.0,2001,"5,3074",2004,5203,2004,2004,
1,3,16,16076,16076,Cividate al Piano,,BG,0,0,4869.0,2001,"9,7280",2004,5043,2004,2004,
1,3,16,16077,16077,Clusone,,BG,0,0,8259.0,2001,"26,1901",2004,8440,2004,2004,
1,3,16,16078,16078,Colere,,BG,0,0,1143.0,2001,"18,6268",2004,1149,2004,2004,
1,3,16,16079,16079,Cologno al Serio,,BG,0,0,9442.0,2001,"18,5187",2004,9871,2004,2004,
1,3,16,16080,16080,Colzate,,BG,0,0,1662.0,2001,"6,7485",2004,1625,2004,2004,
1,3,16,16081,16081,Comun Nuovo,,BG,0,0,2908.0,2001,"6,4452",2004,3428,2004,2004,
1,3,16,16082,16082,Corna Imagna,,BG,0,0,923.0,2001,"4,5017",2004,971,2004,2004,
1,3,16,16083,16083,Cortenuova,,BG,0,0,1667.0,2001,"7,3490",2004,1751,2004,2004,
1,3,16,16084,16084,Costa di Mezzate,,BG,0,0,2747.0,2001,"5,2228",2004,2999,2004,2004,
1,3,16,16085,16085,Costa Valle Imagna,,BG,0,0,620.0,2001,"4,2120",2004,653,2004,2004,
1,3,16,16086,16086,Costa Volpino,,BG,0,0,8460.0,2001,"18,6740",2004,8618,2004,2004,
1,3,16,16087,16087,Covo,,BG,0,0,3154.0,2001,"12,9435",2004,3522,2004,2004,
1,3,16,16088,16088,Credaro,,BG,0,0,2297.0,2001,"3,4135",2004,2567,2004,2004,
1,3,16,16089,16089,Curno,,BG,0,0,7193.0,2001,"4,7049",2004,7490,2004,2004,
1,3,16,16090,16090,Cusio,,BG,0,0,313.0,2001,"9,4071",2004,286,2004,2004,
1,3,16,16091,16091,Dalmine,,BG,0,0,21459.0,2001,"11,8075",2004,22313,2004,2004,
1,3,16,16092,16092,Dossena,,BG,0,0,1015.0,2001,"19,5582",2004,1020,2004,2004,
1,3,16,16093,16093,Endine Gaiano,,BG,0,0,3100.0,2001,"21,0715",2004,3254,2004,2004,
1,3,16,16094,16094,Entratico,,BG,0,0,1452.0,2001,"4,1452",2004,1641,2004,2004,
1,3,16,16096,16096,Fara Gera d'Adda,,BG,0,0,6748.0,2001,"10,7815",2004,7412,2004,2004,
1,3,16,16097,16097,Fara Olivana con Sola,,BG,0,0,1167.0,2001,"5,0407",2004,1187,2004,2004,
1,3,16,16098,16098,Filago,,BG,0,0,2665.0,2001,"5,4232",2004,2884,2004,2004,
1,3,16,16099,16099,Fino del Monte,,BG,0,0,1116.0,2001,"4,2877",2004,1167,2004,2004,
1,3,16,16100,16100,Fiorano al Serio,,BG,0,0,2904.0,2001,"1,0600",2004,3058,2004,2004,
1,3,16,16101,16101,Fontanella,,BG,0,0,3628.0,2001,"17,7969",2004,3762,2004,2004,
1,3,16,16102,16102,Fonteno,,BG,0,0,697.0,2001,"10,9290",2004,680,2004,2004,
1,3,16,16103,16103,Foppolo,,BG,0,0,208.0,2001,"16,1428",2004,209,2004,2004,
1,3,16,16104,16104,Foresto Sparso,,BG,0,0,2847.0,2001,"7,8683",2004,3113,2004,2004,
1,3,16,16105,16105,Fornovo San Giovanni,,BG,0,0,2707.0,2001,"7,0447",2004,2920,2004,2004,
1,3,16,16106,16106,Fuipiano Valle Imagna,,BG,0,0,230.0,2001,"4,2797",2004,239,2004,2004,
1,3,16,16107,16107,Gandellino,,BG,0,0,1100.0,2001,"25,1342",2004,1085,2004,2004,
1,3,16,16108,16108,Gandino,,BG,0,0,5649.0,2001,"29,0319",2004,5686,2004,2004,
1,3,16,16109,16109,Gandosso,,BG,0,0,1324.0,2001,"3,1267",2004,1423,2004,2004,
1,3,16,16110,16110,Gaverina Terme,,BG,0,0,906.0,2001,"5,1962",2004,956,2004,2004,
1,3,16,16111,16111,Gazzaniga,,BG,0,0,4968.0,2001,"14,4134",2004,4995,2004,2004,
1,3,16,16112,16112,Gerosa,,BG,0,0,383.0,2001,"10,1680",2004,384,2004,2004,
1,3,16,16113,16113,Ghisalba,,BG,0,0,4626.0,2001,"10,5881",2004,5039,2004,2004,
1,3,16,16114,16114,Gorlago,,BG,0,0,4607.0,2001,"5,6976",2004,4867,2004,2004,
1,3,16,16115,16115,Gorle,,BG,0,0,5063.0,2001,"2,5201",2004,5482,2004,2004,
1,3,16,16116,16116,Gorno,,BG,0,0,1778.0,2001,"10,0001",2004,1761,2004,2004,
1,3,16,16117,16117,Grassobbio,,BG,0,0,5378.0,2001,"8,7413",2004,5823,2004,2004,
1,3,16,16118,16118,Gromo,,BG,0,0,1225.0,2001,"20,0692",2004,1258,2004,2004,
1,3,16,16119,16119,Grone,,BG,0,0,730.0,2001,"7,7773",2004,815,2004,2004,
1,3,16,16120,16120,Grumello del Monte,,BG,0,0,6353.0,2001,"9,9408",2004,6604,2004,2004,
1,3,16,16121,16121,Isola di Fondra,,BG,0,0,184.0,2001,"12,8327",2004,201,2004,2004,
1,3,16,16122,16122,Isso,,BG,0,0,630.0,2001,"5,0586",2004,683,2004,2004,
1,3,16,16123,16123,Lallio,,BG,0,0,3832.0,2001,"2,1559",2004,4095,2004,2004,
1,3,16,16124,16124,Leffe,,BG,0,0,4940.0,2001,"6,6909",2004,4892,2004,2004,
1,3,16,16125,16125,Lenna,,BG,0,0,704.0,2001,"12,7383",2004,679,2004,2004,
1,3,16,16126,16126,Levate,,BG,0,0,3266.0,2001,"5,5315",2004,3371,2004,2004,
1,3,16,16127,16127,Locatello,,BG,0,0,740.0,2001,"3,7896",2004,798,2004,2004,
1,3,16,16128,16128,Lovere,,BG,0,0,5437.0,2001,"7,9170",2004,5478,2004,2004,
1,3,16,16129,16129,Lurano,,BG,0,0,2093.0,2001,"4,0469",2004,2210,2004,2004,
1,3,16,16130,16130,Luzzana,,BG,0,0,719.0,2001,"3,4846",2004,788,2004,2004,
1,3,16,16131,16131,Madone,,BG,0,0,3181.0,2001,"3,0689",2004,3585,2004,2004,
1,3,16,16132,16132,Mapello,,BG,0,0,5606.0,2001,"8,6702",2004,5813,2004,2004,
1,3,16,16133,16133,Martinengo,,BG,0,0,8570.0,2001,"22,0512",2004,9050,2004,2004,
1,3,16,16134,16134,Mezzoldo,,BG,0,0,222.0,2001,"18,8383",2004,232,2004,2004,
1,3,16,16135,16135,Misano di Gera d'Adda,,BG,0,0,2590.0,2001,"6,1053",2004,2873,2004,2004,
1,3,16,16136,16136,Moio de' Calvi,,BG,0,0,195.0,2001,"6,3564",2004,195,2004,2004,
1,3,16,16137,16137,Monasterolo del Castello,,BG,0,0,938.0,2001,"8,7535",2004,1068,2004,2004,
1,3,16,16139,16139,Montello,,BG,0,0,2392.0,2001,"1,8156",2004,2626,2004,2004,
1,3,16,16140,16140,Morengo,,BG,0,0,2248.0,2001,"9,5627",2004,2462,2004,2004,
1,3,16,16141,16141,Mornico al Serio,,BG,0,0,2588.0,2001,"6,9226",2004,2609,2004,2004,
1,3,16,16142,16142,Mozzanica,,BG,0,0,3921.0,2001,"9,4646",2004,4078,2004,2004,
1,3,16,16143,16143,Mozzo,,BG,0,0,6895.0,2001,"3,6417",2004,7194,2004,2004,
1,3,16,16144,16144,Nembro,,BG,0,0,11108.0,2001,"15,2348",2004,11120,2004,2004,
1,3,16,16145,16145,Olmo al Brembo,,BG,0,0,534.0,2001,"8,6274",2004,523,2004,2004,
1,3,16,16146,16146,Oltre il Colle,,BG,0,0,1142.0,2001,"32,8919",2004,1080,2004,2004,
1,3,16,16147,16147,Oltressenda Alta,,BG,0,0,194.0,2001,"17,3262",2004,193,2004,2004,
1,3,16,16148,16148,Oneta,,BG,0,0,714.0,2001,"18,6636",2004,729,2004,2004,
1,3,16,16149,16149,Onore,,BG,0,0,717.0,2001,"11,7820",2004,795,2004,2004,
1,3,16,16150,16150,Orio al Serio,,BG,0,0,1475.0,2001,"3,0766",2004,1692,2004,2004,
1,3,16,16151,16151,Ornica,,BG,0,0,210.0,2001,"15,0963",2004,203,2004,2004,
1,3,16,16152,16152,Osio Sopra,,BG,0,0,4077.0,2001,"5,1822",2004,4550,2004,2004,
1,3,16,16153,16153,Osio Sotto,,BG,0,0,10630.0,2001,"7,5856",2004,11064,2004,2004,
1,3,16,16154,16154,Pagazzano,,BG,0,0,1859.0,2001,"5,2349",2004,1953,2004,2004,
1,3,16,16155,16155,Paladina,,BG,0,0,3319.0,2001,"2,0901",2004,3512,2004,2004,
1,3,16,16156,16156,Palazzago,,BG,0,0,3610.0,2001,"13,9624",2004,3645,2004,2004,
1,3,16,16157,16157,Palosco,,BG,0,0,4999.0,2001,"10,7937",2004,5376,2004,2004,
1,3,16,16158,16158,Parre,,BG,0,0,2706.0,2001,"22,2793",2004,2844,2004,2004,
1,3,16,16159,16159,Parzanica,,BG,0,0,377.0,2001,"9,8187",2004,364,2004,2004,
1,3,16,16160,16160,Pedrengo,,BG,0,0,5166.0,2001,"3,5999",2004,5286,2004,2004,
1,3,16,16161,16161,Peia,,BG,0,0,1761.0,2001,"4,4799",2004,1830,2004,2004,
1,3,16,16162,16162,Pianico,,BG,0,0,1385.0,2001,"2,7022",2004,1403,2004,2004,
1,3,16,16163,16163,Piario,,BG,0,0,918.0,2001,"1,5451",2004,1007,2004,2004,
1,3,16,16164,16164,Piazza Brembana,,BG,0,0,1182.0,2001,"6,7653",2004,1217,2004,2004,
1,3,16,16165,16165,Piazzatorre,,BG,0,0,477.0,2001,"24,2378",2004,474,2004,2004,
1,3,16,16166,16166,Piazzolo,,BG,0,0,99.0,2001,"3,4280",2004,96,2004,2004,
1,3,16,16167,16167,Pognano,,BG,0,0,1241.0,2001,"3,2861",2004,1371,2004,2004,
1,3,16,16168,16168,Ponte Nossa,,BG,0,0,2046.0,2001,"5,5898",2004,2068,2004,2004,
1,3,16,16169,16169,Ponteranica,,BG,0,0,6878.0,2001,"8,4816",2004,6845,2004,2004,
1,3,16,16170,16170,Ponte San Pietro,,BG,0,0,9633.0,2001,"4,5512",2004,10196,2004,2004,
1,3,16,16171,16171,Pontida,,BG,0,0,2934.0,2001,"10,3776",2004,3137,2004,2004,
1,3,16,16172,16172,Pontirolo Nuovo,,BG,0,0,4241.0,2001,"11,0976",2004,4645,2004,2004,
1,3,16,16173,16173,Pradalunga,,BG,0,0,4179.0,2001,"8,1983",2004,4365,2004,2004,
1,3,16,16174,16174,Predore,,BG,0,0,1776.0,2001,"10,9556",2004,1841,2004,2004,
1,3,16,16175,16175,Premolo,,BG,0,0,1029.0,2001,"17,6248",2004,1107,2004,2004,
1,3,16,16176,16176,Presezzo,,BG,0,0,4529.0,2001,"2,2817",2004,4640,2004,2004,
1,3,16,16177,16177,Pumenengo,,BG,0,0,1488.0,2001,"10,1151",2004,1512,2004,2004,
1,3,16,16178,16178,Ranica,,BG,0,0,5820.0,2001,"4,0748",2004,5978,2004,2004,
1,3,16,16179,16179,Ranzanico,,BG,0,0,1088.0,2001,"7,2202",2004,1167,2004,2004,
1,3,16,16180,16180,Riva di Solto,,BG,0,0,833.0,2001,"8,5213",2004,843,2004,2004,
1,3,16,16182,16182,Rogno,,BG,0,0,3304.0,2001,"15,8106",2004,3548,2004,2004,
1,3,16,16183,16183,Romano di Lombardia,,BG,0,0,15634.0,2001,"19,3831",2004,16512,2004,2004,
1,3,16,16184,16184,Roncobello,,BG,0,0,495.0,2001,"25,3866",2004,485,2004,2004,
1,3,16,16185,16185,Roncola,,BG,0,0,634.0,2001,"5,0675",2004,706,2004,2004,
1,3,16,16186,16186,Rota d'Imagna,,BG,0,0,856.0,2001,"6,0302",2004,860,2004,2004,
1,3,16,16187,16187,Rovetta,,BG,0,0,3370.0,2001,"24,5339",2004,3601,2004,2004,
1,3,16,16188,16188,San Giovanni Bianco,,BG,0,0,4996.0,2001,"31,0260",2004,5098,2004,2004,
1,3,16,16189,16189,San Paolo d'Argon,,BG,0,0,4478.0,2001,"5,2465",2004,4815,2004,2004,
